,pvalues,speciesName,padj,model
120,0, Celtis laevigata,0,a Climate Segment d Climate Segment
121,0, Celtis tenuifolia,0,a Climate Segment d Climate Segment
122,0, Cerastium nutans,0,a Climate Segment d Climate Segment
123,0, Ceratophyllum demersum,0,a Climate Segment d Climate Segment
124,0, Chaerophyllum procumbens,0,a Climate Segment d Climate Segment
125,0, Chamaecrista nictitans,0,a Climate Segment d Climate Segment
126,0.009, Chamaedaphne calyculata,0.010536585,a Climate Segment d Climate Segment
127,0.0038, Chamaenerion angustifolium,0.004919502,a Climate Segment d Climate Segment
128,0, Chasmanthium latifolium,0,a Climate Segment d Climate Segment
129,0.007, Chenopodiastrum simplex,0.008547945,a Climate Segment d Climate Segment
130,0.0077, Chenopodium pratericola,0.009257803,a Climate Segment d Climate Segment
131,0.0036, Chimaphila umbellata,0.00467027,a Climate Segment d Climate Segment
132,0.0081, Cicuta bulbifera,0.009701344,a Climate Segment d Climate Segment
133,0, Cirsium carolinianum,0,a Climate Segment d Climate Segment
134,0.115, Cirsium discolor,0.115184591,a Climate Segment d Climate Segment
135,0.0224, Cirsium muticum,0.024057831,a Climate Segment d Climate Segment
136,0.0077, Cirsium pumilum,0.009257803,a Climate Segment d Climate Segment
137,5.00E-04, Cladium mariscoides,0.000712329,a Climate Segment d Climate Segment
138,0, Clematis pitcheri,0,a Climate Segment d Climate Segment
139,0, Clitoria mariana,0,a Climate Segment d Climate Segment
140,0, Cocculus carolinus,0,a Climate Segment d Climate Segment
141,0, Coleataenia anceps,0,a Climate Segment d Climate Segment
142,0, Coleataenia rigidula,0,a Climate Segment d Climate Segment
143,4.00E-04, Coleataenia stipitata,0.000576443,a Climate Segment d Climate Segment
144,0, Comandra umbellata,0,a Climate Segment d Climate Segment
145,0.007, Comarum palustre,0.008547945,a Climate Segment d Climate Segment
146,0, Commelina diffusa,0,a Climate Segment d Climate Segment
147,0, Commelina erecta,0,a Climate Segment d Climate Segment
148,0, Commelina virginica,0,a Climate Segment d Climate Segment
149,0.0036, Comptonia peregrina,0.00467027,a Climate Segment d Climate Segment
150,0, Conoclinium coelestinum,0,a Climate Segment d Climate Segment
151,0.0182, Coptis trifolia,0.019682496,a Climate Segment d Climate Segment
152,0, Corallorhiza wisteriana,0,a Climate Segment d Climate Segment
153,0, Coreopsis palmata,0,a Climate Segment d Climate Segment
154,0, Coreopsis tripteris,0,a Climate Segment d Climate Segment
155,0, Cornus drummondii,0,a Climate Segment d Climate Segment
156,0, Cornus foemina,0,a Climate Segment d Climate Segment
157,4.00E-04, Cornus racemosa,0.000576443,a Climate Segment d Climate Segment
158,0.0054, Cornus sericea,0.006779879,a Climate Segment d Climate Segment
159,0, Corydalis flavula,0,a Climate Segment d Climate Segment
160,0, Crataegus viridis,0,a Climate Segment d Climate Segment
161,0.0482, Crocanthemum bicknellii,0.04930623,a Climate Segment d Climate Segment
162,6.00E-04, Crocanthemum canadense,0.000850909,a Climate Segment d Climate Segment
163,0, Cunila origanoides,0,a Climate Segment d Climate Segment
164,0, Cuphea viscosissima,0,a Climate Segment d Climate Segment
165,0, Cuscuta campestris,0,a Climate Segment d Climate Segment
166,0, Cuscuta compacta,0,a Climate Segment d Climate Segment
167,0, Cycloloma atriplicifolium,0,a Climate Segment d Climate Segment
168,0, Cynanchum laeve,0,a Climate Segment d Climate Segment
169,0, Cynoglossum virginianum,0,a Climate Segment d Climate Segment
170,0.0265, Cyperus diandrus,0.027885329,a Climate Segment d Climate Segment
171,0, Cyperus flavescens,0,a Climate Segment d Climate Segment
172,0, Cyperus lupulinus,0,a Climate Segment d Climate Segment
173,0, Cyperus pseudovegetus,0,a Climate Segment d Climate Segment
174,0.0265, Cypripedium acaule,0.027885329,a Climate Segment d Climate Segment
175,0.0077, Cypripedium candidum,0.009257803,a Climate Segment d Climate Segment
176,0.0635, Dasiphora fruticosa,0.064534202,a Climate Segment d Climate Segment
177,0.0126, Decodon verticillatus,0.01456,a Climate Segment d Climate Segment
178,0, Delphinium tricorne,0,a Climate Segment d Climate Segment
179,0, Desmanthus illinoensis,0,a Climate Segment d Climate Segment
180,0.0026, Desmodium illinoense,0.00347409,a Climate Segment d Climate Segment
181,0, Desmodium laevigatum,0,a Climate Segment d Climate Segment
182,0, Desmodium nuttallii,0,a Climate Segment d Climate Segment
183,0, Desmodium sessilifolium,0,a Climate Segment d Climate Segment
184,0, Dianthus armeria,0,a Climate Segment d Climate Segment
185,0, Diarrhena americana,0,a Climate Segment d Climate Segment
186,0, Dichanthelium boscii,0,a Climate Segment d Climate Segment
187,0, Dichanthelium commutatum,0,a Climate Segment d Climate Segment
188,0, Dichanthelium depauperatum,0,a Climate Segment d Climate Segment
189,0, Dichanthelium dichotomum,0,a Climate Segment d Climate Segment
190,0.004, Dichanthelium latifolium,0.005146392,a Climate Segment d Climate Segment
191,0, Dichanthelium laxiflorum,0,a Climate Segment d Climate Segment
192,0, Dichanthelium oligosanthes,0,a Climate Segment d Climate Segment
193,0, Dichanthelium ovale,0,a Climate Segment d Climate Segment
194,1.00E-04, Dichanthelium perlongum,0.000154455,a Climate Segment d Climate Segment
195,0, Dichanthelium polyanthes,0,a Climate Segment d Climate Segment
196,0, Dicliptera brachiata,0,a Climate Segment d Climate Segment
197,0.0182, Diervilla lonicera,0.019682496,a Climate Segment d Climate Segment
198,0.0069, Digitaria cognata,0.008492308,a Climate Segment d Climate Segment
199,0, Dinebra panicea,0,a Climate Segment d Climate Segment
200,0, Diodia teres,0,a Climate Segment d Climate Segment
201,0, Diospyros virginiana,0,a Climate Segment d Climate Segment
202,4.00E-04, Doellingeria umbellata,0.000576443,a Climate Segment d Climate Segment
203,0.0143, Drosera intermedia,0.01587758,a Climate Segment d Climate Segment
204,0.028, Drosera rotundifolia,0.029217391,a Climate Segment d Climate Segment
205,0.0297, Drymocallis arguta,0.030888,a Climate Segment d Climate Segment
206,0.0111, Dryopteris carthusiana,0.012898324,a Climate Segment d Climate Segment
207,0.0029, Dryopteris cristata,0.003842038,a Climate Segment d Climate Segment
208,0.0069, Dulichium arundinaceum,0.008492308,a Climate Segment d Climate Segment
209,0, Echinochloa walteri,0,a Climate Segment d Climate Segment
210,0.1264, Echinocystis lobata,0.1264,a Climate Segment d Climate Segment
211,0, Echinodorus cordifolius,0,a Climate Segment d Climate Segment
212,0, Eleocharis acicularis,0,a Climate Segment d Climate Segment
213,1.00E-04, Eleocharis erythropoda,0.000154455,a Climate Segment d Climate Segment
214,0.0066, Eleocharis flavescens,0.008155248,a Climate Segment d Climate Segment
215,0, Eleocharis verrucosa,0,a Climate Segment d Climate Segment
216,0, Elephantopus carolinianus,0,a Climate Segment d Climate Segment
217,0.0265, Elodea nuttallii,0.027885329,a Climate Segment d Climate Segment
218,0.0014, Elymus canadensis,0.001907424,a Climate Segment d Climate Segment
219,0.0222, Elymus repens,0.023884138,a Climate Segment d Climate Segment
220,0.0136, Elymus trachycaulus,0.015486131,a Climate Segment d Climate Segment
221,0.0334, Epilobium leptophyllum,0.034678203,a Climate Segment d Climate Segment
222,0.0029, Equisetum fluviatile,0.003842038,a Climate Segment d Climate Segment
223,0, Eragrostis capillaris,0,a Climate Segment d Climate Segment
224,0.0127, Eriophorum virginicum,0.014594475,a Climate Segment d Climate Segment
225,0.0077, Eriophorum viridicarinatum,0.009257803,a Climate Segment d Climate Segment
226,1.00E-04, Eryngium yuccifolium,0.000154455,a Climate Segment d Climate Segment
227,0, Euonymus americanus,0,a Climate Segment d Climate Segment
228,0, Eupatorium serotinum,0,a Climate Segment d Climate Segment
229,0, Eupatorium sessilifolium,0,a Climate Segment d Climate Segment
230,0, Euphorbia humistrata,0,a Climate Segment d Climate Segment
231,0.0128, Eurybia macrophylla,0.014682353,a Climate Segment d Climate Segment
232,1.00E-04, Euthamia gymnospermoides,0.000154455,a Climate Segment d Climate Segment
233,0, Eutrochium fistulosum,0,a Climate Segment d Climate Segment
234,0.0079, Eutrochium maculatum,0.00948,a Climate Segment d Climate Segment
235,0, Fleischmannia incarnata,0,a Climate Segment d Climate Segment
236,0.0772, Floerkea proserpinacoides,0.077698065,a Climate Segment d Climate Segment
237,0, Forestiera acuminata,0,a Climate Segment d Climate Segment
238,0, Frangula caroliniana,0,a Climate Segment d Climate Segment
239,0, Fraxinus biltmoreana,0,a Climate Segment d Climate Segment
240,0, Galactia volubilis,0,a Climate Segment d Climate Segment
241,1.00E-04, Galium boreale,0.000154455,a Climate Segment d Climate Segment
242,0.0011, Galium labradoricum,0.001518584,a Climate Segment d Climate Segment
243,0, Galium pilosum,0,a Climate Segment d Climate Segment
244,0, Gamochaeta purpurea,0,a Climate Segment d Climate Segment
245,0.0163, Gaultheria procumbens,0.017938624,a Climate Segment d Climate Segment
246,1.00E-04, Gaylussacia baccata,0.000154455,a Climate Segment d Climate Segment
247,0, Gentiana alba,0,a Climate Segment d Climate Segment
248,0, Gentiana saponaria,0,a Climate Segment d Climate Segment
249,0.0234, Gentianopsis crinita,0.02500274,a Climate Segment d Climate Segment
250,0.0273, Gentianopsis virgata,0.028630588,a Climate Segment d Climate Segment
251,0, Geranium carolinianum,0,a Climate Segment d Climate Segment
252,0.0136, Geum aleppicum,0.015486131,a Climate Segment d Climate Segment
253,0.0889, Geum laciniatum,0.089185852,a Climate Segment d Climate Segment
254,0, Gillenia stipulata,0,a Climate Segment d Climate Segment
255,0, Glyceria septentrionalis,0,a Climate Segment d Climate Segment
256,0, Gonolobus suberosus,0,a Climate Segment d Climate Segment
257,0, Hasteola suaveolens,0,a Climate Segment d Climate Segment
258,1.00E-04, Hedeoma hispida,0.000154455,a Climate Segment d Climate Segment
259,0, Helenium flexuosum,0,a Climate Segment d Climate Segment
260,0.001, Helianthus giganteus,0.001392857,a Climate Segment d Climate Segment
261,0, Helianthus microcephalus,0,a Climate Segment d Climate Segment
262,0, Helianthus mollis,0,a Climate Segment d Climate Segment
263,0, Helianthus occidentalis,0,a Climate Segment d Climate Segment
264,4.00E-04, Helianthus strumosus,0.000576443,a Climate Segment d Climate Segment
265,0.0114, Heracleum maximum,0.013222305,a Climate Segment d Climate Segment
266,0, Hesperostipa spartea,0,a Climate Segment d Climate Segment
267,0.0179, Heteranthera dubia,0.019664789,a Climate Segment d Climate Segment
268,0, Heteranthera reniformis,0,a Climate Segment d Climate Segment
269,0, Heuchera richardsonii,0,a Climate Segment d Climate Segment
270,0, Heuchera villosa,0,a Climate Segment d Climate Segment
271,0, Hibiscus moscheutos,0,a Climate Segment d Climate Segment
272,0, Hieracium umbellatum,0,a Climate Segment d Climate Segment
273,0.0162, Hordeum jubatum,0.017860071,a Climate Segment d Climate Segment
274,0, Hordeum pusillum,0,a Climate Segment d Climate Segment
275,0, Houstonia caerulea,0,a Climate Segment d Climate Segment
276,0, Houstonia purpurea,0,a Climate Segment d Climate Segment
277,0, Hybanthus concolor,0,a Climate Segment d Climate Segment
278,0.009, Hydrocotyle umbellata,0.010536585,a Climate Segment d Climate Segment
279,0.0663, Hydrophyllum virginianum,0.067161039,a Climate Segment d Climate Segment
280,0, Hylodesmum pauciflorum,0,a Climate Segment d Climate Segment
281,0, Hymenocallis occidentalis,0,a Climate Segment d Climate Segment
282,0.0265, Hypericum boreale,0.027885329,a Climate Segment d Climate Segment
283,0, Hypericum drummondii,0,a Climate Segment d Climate Segment
284,0, Hypericum gentianoides,0,a Climate Segment d Climate Segment
285,0, Hypericum hypericoides,0,a Climate Segment d Climate Segment
286,0.0143, Hypericum kalmianum,0.01587758,a Climate Segment d Climate Segment
287,4.00E-04, Hypericum majus,0.000576443,a Climate Segment d Climate Segment
288,0, Hypericum virgatum,0,a Climate Segment d Climate Segment
289,0, Ilex decidua,0,a Climate Segment d Climate Segment
290,8.00E-04, Ilex mucronata,0.001124324,a Climate Segment d Climate Segment
291,0, Iodanthus pinnatifidus,0,a Climate Segment d Climate Segment
292,0, Ipomoea lacunosa,0,a Climate Segment d Climate Segment
293,0, Iresine rhizomatosa,0,a Climate Segment d Climate Segment
294,0, Iris brevicaulis,0,a Climate Segment d Climate Segment
295,0, Iris cristata,0,a Climate Segment d Climate Segment
296,0, Isotrema tomentosa,0,a Climate Segment d Climate Segment
297,0, Jeffersonia diphylla,0,a Climate Segment d Climate Segment
298,0, Juncus anthelatus,0,a Climate Segment d Climate Segment
299,0, Juncus brachycarpus,0,a Climate Segment d Climate Segment
300,0.0087, Juncus canadensis,0.010360305,a Climate Segment d Climate Segment
301,0, Juncus diffusissimus,0,a Climate Segment d Climate Segment
302,0, Juncus marginatus,0,a Climate Segment d Climate Segment
303,0, Juncus torreyi,0,a Climate Segment d Climate Segment
304,0, Koeleria macrantha,0,a Climate Segment d Climate Segment
305,0, Krigia dandelion,0,a Climate Segment d Climate Segment
306,1.00E-04, Krigia virginica,0.000154455,a Climate Segment d Climate Segment
307,0, Kyllinga pumila,0,a Climate Segment d Climate Segment
308,0, Lactuca floridana,0,a Climate Segment d Climate Segment
309,0.003, Larix laricina,0.003957717,a Climate Segment d Climate Segment
310,2.00E-04, Lathyrus palustris,0.000302179,a Climate Segment d Climate Segment
311,1.00E-04, Lathyrus venosus,0.000154455,a Climate Segment d Climate Segment
312,0, Lechea mucronata,0,a Climate Segment d Climate Segment
313,4.00E-04, Lechea pulchella,0.000576443,a Climate Segment d Climate Segment
314,0, Lechea tenuifolia,0,a Climate Segment d Climate Segment
315,0.0565, Lemna trisulca,0.057513866,a Climate Segment d Climate Segment
316,0, Lespedeza capitata,0,a Climate Segment d Climate Segment
317,0, Lespedeza hirta,0,a Climate Segment d Climate Segment
318,0, Lespedeza procumbens,0,a Climate Segment d Climate Segment
319,0, Lespedeza repens,0,a Climate Segment d Climate Segment
320,0, Lespedeza violacea,0,a Climate Segment d Climate Segment
321,0, Leucospora multifida,0,a Climate Segment d Climate Segment
322,0, Liatris aspera,0,a Climate Segment d Climate Segment
323,0.0066, Liatris scariosa,0.008155248,a Climate Segment d Climate Segment
324,0, Liatris spicata,0,a Climate Segment d Climate Segment
325,0, Liatris squarrosa,0,a Climate Segment d Climate Segment
326,0, Liatris squarrulosa,0,a Climate Segment d Climate Segment
327,4.00E-04, Lilium michiganense,0.000576443,a Climate Segment d Climate Segment
328,0.009, Lilium philadelphicum,0.010536585,a Climate Segment d Climate Segment
329,0, Linum medium,0,a Climate Segment d Climate Segment
330,0, Liquidambar styraciflua,0,a Climate Segment d Climate Segment
331,0, Lithospermum canescens,0,a Climate Segment d Climate Segment
332,1.00E-04, Lithospermum caroliniense,0.000154455,a Climate Segment d Climate Segment
333,0, Lobelia cardinalis,0,a Climate Segment d Climate Segment
334,0.0029, Lobelia kalmii,0.003842038,a Climate Segment d Climate Segment
335,0, Lobelia puberula,0,a Climate Segment d Climate Segment
336,0, Lobelia spicata,0,a Climate Segment d Climate Segment
337,0, Ludwigia decurrens,0,a Climate Segment d Climate Segment
338,1.00E-04, Ludwigia sphaerocarpa,0.000154455,a Climate Segment d Climate Segment
339,0, Lupinus perennis,0,a Climate Segment d Climate Segment
340,0, Luzula echinata,0,a Climate Segment d Climate Segment
341,1.00E-04, Luzula multiflora,0.000154455,a Climate Segment d Climate Segment
342,0.0039, Lycopus uniflorus,0.005038509,a Climate Segment d Climate Segment
343,0, Lycopus virginicus,0,a Climate Segment d Climate Segment
344,0, Lysimachia arvensis,0,a Climate Segment d Climate Segment
345,0.0182, Lysimachia borealis,0.019682496,a Climate Segment d Climate Segment
346,0, Lysimachia minima,0,a Climate Segment d Climate Segment
347,0, Lysimachia quadrifolia,0,a Climate Segment d Climate Segment
348,1.00E-04, Lysimachia terrestris,0.000154455,a Climate Segment d Climate Segment
349,0.0127, Lysimachia thyrsiflora,0.014594475,a Climate Segment d Climate Segment
350,0, Lythrum alatum,0,a Climate Segment d Climate Segment
351,4.00E-04, Maianthemum canadense,0.000576443,a Climate Segment d Climate Segment
352,4.00E-04, Maianthemum stellatum,0.000576443,a Climate Segment d Climate Segment
353,0, Manfreda virginica,0,a Climate Segment d Climate Segment
354,0, Matelea obliqua,0,a Climate Segment d Climate Segment
355,0.0143, Melampyrum lineare,0.01587758,a Climate Segment d Climate Segment
356,0, Melica mutica,0,a Climate Segment d Climate Segment
357,0, Melothria pendula,0,a Climate Segment d Climate Segment
358,0, Mentha canadensis,0,a Climate Segment d Climate Segment
359,0.0066, Menyanthes trifoliata,0.008155248,a Climate Segment d Climate Segment
360,0.0142, Micranthes pensylvanica,0.01587758,a Climate Segment d Climate Segment
361,0, Micranthes virginiensis,0,a Climate Segment d Climate Segment
362,0, Mimulus alatus,0,a Climate Segment d Climate Segment
363,0, Monarda clinopodia,0,a Climate Segment d Climate Segment
364,0.0011, Monarda punctata,0.001518584,a Climate Segment d Climate Segment
365,0, Morus rubra,0,a Climate Segment d Climate Segment
366,0, Muhlenbergia bushii,0,a Climate Segment d Climate Segment
367,0.0023, Muhlenbergia glomerata,0.00312,a Climate Segment d Climate Segment
368,0.0157, Muhlenbergia mexicana,0.017339469,a Climate Segment d Climate Segment
369,0, Muhlenbergia sobolifera,0,a Climate Segment d Climate Segment
370,0, Myosotis macrosperma,0,a Climate Segment d Climate Segment
371,0.0222, Nabalus albus,0.023884138,a Climate Segment d Climate Segment
372,0, Nabalus asper,0,a Climate Segment d Climate Segment
373,0.0064, Nabalus racemosus,0.007971257,a Climate Segment d Climate Segment
374,0.003, Najas flexilis,0.003957717,a Climate Segment d Climate Segment
375,1.00E-04, Nuttallanthus canadensis,0.000154455,a Climate Segment d Climate Segment
376,0, Nymphaea odorata,0,a Climate Segment d Climate Segment
377,0, Obolaria virginica,0,a Climate Segment d Climate Segment
378,1.00E-04, Oenothera clelandii,0.000154455,a Climate Segment d Climate Segment
379,0, Oenothera fruticosa,0,a Climate Segment d Climate Segment
380,0, Oenothera laciniata,0,a Climate Segment d Climate Segment
381,0, Ophioglossum vulgatum,0,a Climate Segment d Climate Segment
382,0, Orbexilum pedunculatum,0,a Climate Segment d Climate Segment
383,0, Orobanche riparia,0,a Climate Segment d Climate Segment
384,0, Oxalis grandis,0,a Climate Segment d Climate Segment
385,0, Packera glabella,0,a Climate Segment d Climate Segment
386,0.0143, Packera paupercula,0.01587758,a Climate Segment d Climate Segment
387,0.0023, Packera plattensis,0.00312,a Climate Segment d Climate Segment
388,0, Panicum flexile,0,a Climate Segment d Climate Segment
389,0, Panicum philadelphicum,0,a Climate Segment d Climate Segment
390,0.0182, Panicum tuckermanii,0.019682496,a Climate Segment d Climate Segment
391,0.0648, Parnassia glauca,0.065748293,a Climate Segment d Climate Segment
392,0, Paronychia canadensis,0,a Climate Segment d Climate Segment
393,0, Paronychia fastigiata,0,a Climate Segment d Climate Segment
394,0.0485, Parthenium integrifolium,0.049531915,a Climate Segment d Climate Segment
395,0.001, Parthenocissus inserta,0.001392857,a Climate Segment d Climate Segment
396,0, Paspalum laeve,0,a Climate Segment d Climate Segment
397,0, Paspalum pubiflorum,0,a Climate Segment d Climate Segment
398,0, Paspalum repens,0,a Climate Segment d Climate Segment
399,0, Passiflora incarnata,0,a Climate Segment d Climate Segment
400,0, Passiflora lutea,0,a Climate Segment d Climate Segment
401,0.0048, Pedicularis lanceolata,0.006087805,a Climate Segment d Climate Segment
402,1.00E-04, Peltandra virginica,0.000154455,a Climate Segment d Climate Segment
403,0, Penstemon alluviorum,0,a Climate Segment d Climate Segment
404,0, Penstemon calycosus,0,a Climate Segment d Climate Segment
405,0, Penstemon deamii,0,a Climate Segment d Climate Segment
406,0, Penstemon hirsutus,0,a Climate Segment d Climate Segment
407,0, Persicaria amphibia,0,a Climate Segment d Climate Segment
408,0, Phacelia bipinnatifida,0,a Climate Segment d Climate Segment
409,0, Phaseolus polystachios,0,a Climate Segment d Climate Segment
410,0, Phlox amplifolia,0,a Climate Segment d Climate Segment
411,0, Phlox glaberrima,0,a Climate Segment d Climate Segment
