,pvalues,speciesName,padj,model
103,0, Carex shortiana,0,b Climate Segment c Climate Segment
104,7.00E-04, Carex siccata,0.000746667,b Climate Segment c Climate Segment
105,0, Carex squarrosa,0,b Climate Segment c Climate Segment
106,0, Carex stricta,0,b Climate Segment c Climate Segment
107,0, Carex suberecta,0,b Climate Segment c Climate Segment
108,7.00E-04, Carex tonsa,0.000746667,b Climate Segment c Climate Segment
109,0, Carex trisperma,0,b Climate Segment c Climate Segment
110,0, Carex typhina,0,b Climate Segment c Climate Segment
111,0, Carex virescens,0,b Climate Segment c Climate Segment
112,0, Carex viridula,0,b Climate Segment c Climate Segment
113,0, Carex willdenowii,0,b Climate Segment c Climate Segment
114,0, Carya illinoinensis,0,b Climate Segment c Climate Segment
115,0, Carya tomentosa,0,b Climate Segment c Climate Segment
116,0, Castanea dentata,0,b Climate Segment c Climate Segment
117,0, Castilleja coccinea,0,b Climate Segment c Climate Segment
118,0, Catalpa speciosa,0,b Climate Segment c Climate Segment
119,0, Ceanothus americanus,0,b Climate Segment c Climate Segment
120,0, Celtis laevigata,0,b Climate Segment c Climate Segment
121,0, Celtis tenuifolia,0,b Climate Segment c Climate Segment
122,0, Cerastium nutans,0,b Climate Segment c Climate Segment
123,0, Ceratophyllum demersum,0,b Climate Segment c Climate Segment
124,0, Chaerophyllum procumbens,0,b Climate Segment c Climate Segment
125,0, Chamaecrista nictitans,0,b Climate Segment c Climate Segment
126,1.00E-04, Chamaedaphne calyculata,0.000117293,b Climate Segment c Climate Segment
127,0, Chamaenerion angustifolium,0,b Climate Segment c Climate Segment
128,0, Chasmanthium latifolium,0,b Climate Segment c Climate Segment
129,1.00E-04, Chenopodiastrum simplex,0.000117293,b Climate Segment c Climate Segment
130,1.00E-04, Chenopodium pratericola,0.000117293,b Climate Segment c Climate Segment
131,0, Chimaphila umbellata,0,b Climate Segment c Climate Segment
132,4.00E-04, Cicuta bulbifera,0.000448115,b Climate Segment c Climate Segment
133,0, Cirsium carolinianum,0,b Climate Segment c Climate Segment
134,0.1759, Cirsium discolor,0.176182343,b Climate Segment c Climate Segment
135,2.00E-04, Cirsium muticum,0.000229834,b Climate Segment c Climate Segment
136,1.00E-04, Cirsium pumilum,0.000117293,b Climate Segment c Climate Segment
137,0, Cladium mariscoides,0,b Climate Segment c Climate Segment
138,0, Clematis pitcheri,0,b Climate Segment c Climate Segment
139,0, Clitoria mariana,0,b Climate Segment c Climate Segment
140,0, Cocculus carolinus,0,b Climate Segment c Climate Segment
141,0, Coleataenia anceps,0,b Climate Segment c Climate Segment
142,0, Coleataenia rigidula,0,b Climate Segment c Climate Segment
143,2.00E-04, Coleataenia stipitata,0.000229834,b Climate Segment c Climate Segment
144,0, Comandra umbellata,0,b Climate Segment c Climate Segment
145,1.00E-04, Comarum palustre,0.000117293,b Climate Segment c Climate Segment
146,0, Commelina diffusa,0,b Climate Segment c Climate Segment
147,0, Commelina erecta,0,b Climate Segment c Climate Segment
148,0, Commelina virginica,0,b Climate Segment c Climate Segment
149,0, Comptonia peregrina,0,b Climate Segment c Climate Segment
150,0, Conoclinium coelestinum,0,b Climate Segment c Climate Segment
151,6.00E-04, Coptis trifolia,0.000656842,b Climate Segment c Climate Segment
152,0, Corallorhiza wisteriana,0,b Climate Segment c Climate Segment
153,0, Coreopsis palmata,0,b Climate Segment c Climate Segment
154,0, Coreopsis tripteris,0,b Climate Segment c Climate Segment
155,0, Cornus drummondii,0,b Climate Segment c Climate Segment
156,0, Cornus foemina,0,b Climate Segment c Climate Segment
157,0, Cornus racemosa,0,b Climate Segment c Climate Segment
158,0, Cornus sericea,0,b Climate Segment c Climate Segment
159,0, Corydalis flavula,0,b Climate Segment c Climate Segment
160,0, Crataegus viridis,0,b Climate Segment c Climate Segment
161,2.00E-04, Crocanthemum bicknellii,0.000229834,b Climate Segment c Climate Segment
162,0, Crocanthemum canadense,0,b Climate Segment c Climate Segment
163,0, Cunila origanoides,0,b Climate Segment c Climate Segment
164,0, Cuphea viscosissima,0,b Climate Segment c Climate Segment
165,0, Cuscuta campestris,0,b Climate Segment c Climate Segment
166,0, Cuscuta compacta,0,b Climate Segment c Climate Segment
167,0, Cycloloma atriplicifolium,0,b Climate Segment c Climate Segment
168,0, Cynanchum laeve,0,b Climate Segment c Climate Segment
169,0, Cynoglossum virginianum,0,b Climate Segment c Climate Segment
170,0.0015, Cyperus diandrus,0.001557404,b Climate Segment c Climate Segment
171,0, Cyperus flavescens,0,b Climate Segment c Climate Segment
172,0, Cyperus lupulinus,0,b Climate Segment c Climate Segment
173,0, Cyperus pseudovegetus,0,b Climate Segment c Climate Segment
174,0.0015, Cypripedium acaule,0.001557404,b Climate Segment c Climate Segment
175,1.00E-04, Cypripedium candidum,0.000117293,b Climate Segment c Climate Segment
176,5.00E-04, Dasiphora fruticosa,0.00055615,b Climate Segment c Climate Segment
177,0, Decodon verticillatus,0,b Climate Segment c Climate Segment
178,0, Delphinium tricorne,0,b Climate Segment c Climate Segment
179,0, Desmanthus illinoensis,0,b Climate Segment c Climate Segment
180,0, Desmodium illinoense,0,b Climate Segment c Climate Segment
181,0, Desmodium laevigatum,0,b Climate Segment c Climate Segment
182,0, Desmodium nuttallii,0,b Climate Segment c Climate Segment
183,0, Desmodium sessilifolium,0,b Climate Segment c Climate Segment
184,0, Dianthus armeria,0,b Climate Segment c Climate Segment
185,0, Diarrhena americana,0,b Climate Segment c Climate Segment
186,0, Dichanthelium boscii,0,b Climate Segment c Climate Segment
187,0, Dichanthelium commutatum,0,b Climate Segment c Climate Segment
188,0, Dichanthelium depauperatum,0,b Climate Segment c Climate Segment
189,0, Dichanthelium dichotomum,0,b Climate Segment c Climate Segment
190,1.00E-04, Dichanthelium latifolium,0.000117293,b Climate Segment c Climate Segment
191,0, Dichanthelium laxiflorum,0,b Climate Segment c Climate Segment
192,0, Dichanthelium oligosanthes,0,b Climate Segment c Climate Segment
193,0, Dichanthelium ovale,0,b Climate Segment c Climate Segment
194,0, Dichanthelium perlongum,0,b Climate Segment c Climate Segment
195,0, Dichanthelium polyanthes,0,b Climate Segment c Climate Segment
196,0, Dicliptera brachiata,0,b Climate Segment c Climate Segment
197,6.00E-04, Diervilla lonicera,0.000656842,b Climate Segment c Climate Segment
198,0, Digitaria cognata,0,b Climate Segment c Climate Segment
199,0, Dinebra panicea,0,b Climate Segment c Climate Segment
200,0, Diodia teres,0,b Climate Segment c Climate Segment
201,0, Diospyros virginiana,0,b Climate Segment c Climate Segment
202,0, Doellingeria umbellata,0,b Climate Segment c Climate Segment
203,7.00E-04, Drosera intermedia,0.000746667,b Climate Segment c Climate Segment
204,0.002, Drosera rotundifolia,0.002056013,b Climate Segment c Climate Segment
205,0.0016, Drymocallis arguta,0.001655721,b Climate Segment c Climate Segment
206,3.00E-04, Dryopteris carthusiana,0.000340364,b Climate Segment c Climate Segment
207,0, Dryopteris cristata,0,b Climate Segment c Climate Segment
208,0, Dulichium arundinaceum,0,b Climate Segment c Climate Segment
209,0, Echinochloa walteri,0,b Climate Segment c Climate Segment
210,0.0024, Echinocystis lobata,0.002459113,b Climate Segment c Climate Segment
211,0, Echinodorus cordifolius,0,b Climate Segment c Climate Segment
212,0, Eleocharis acicularis,0,b Climate Segment c Climate Segment
213,0, Eleocharis erythropoda,0,b Climate Segment c Climate Segment
214,1.00E-04, Eleocharis flavescens,0.000117293,b Climate Segment c Climate Segment
215,0, Eleocharis verrucosa,0,b Climate Segment c Climate Segment
216,0, Elephantopus carolinianus,0,b Climate Segment c Climate Segment
217,0.0015, Elodea nuttallii,0.001557404,b Climate Segment c Climate Segment
218,0, Elymus canadensis,0,b Climate Segment c Climate Segment
219,8.00E-04, Elymus repens,0.000847538,b Climate Segment c Climate Segment
220,3.00E-04, Elymus trachycaulus,0.000340364,b Climate Segment c Climate Segment
221,0.0045, Epilobium leptophyllum,0.00457329,b Climate Segment c Climate Segment
222,0, Equisetum fluviatile,0,b Climate Segment c Climate Segment
223,0, Eragrostis capillaris,0,b Climate Segment c Climate Segment
224,2.00E-04, Eriophorum virginicum,0.000229834,b Climate Segment c Climate Segment
225,1.00E-04, Eriophorum viridicarinatum,0.000117293,b Climate Segment c Climate Segment
226,0, Eryngium yuccifolium,0,b Climate Segment c Climate Segment
227,0, Euonymus americanus,0,b Climate Segment c Climate Segment
228,0, Eupatorium serotinum,0,b Climate Segment c Climate Segment
229,0, Eupatorium sessilifolium,0,b Climate Segment c Climate Segment
230,0, Euphorbia humistrata,0,b Climate Segment c Climate Segment
231,1.00E-04, Eurybia macrophylla,0.000117293,b Climate Segment c Climate Segment
232,0, Euthamia gymnospermoides,0,b Climate Segment c Climate Segment
233,0, Eutrochium fistulosum,0,b Climate Segment c Climate Segment
234,5.00E-04, Eutrochium maculatum,0.00055615,b Climate Segment c Climate Segment
235,0, Fleischmannia incarnata,0,b Climate Segment c Climate Segment
236,0.2169, Floerkea proserpinacoides,0.2169,b Climate Segment c Climate Segment
237,0, Forestiera acuminata,0,b Climate Segment c Climate Segment
238,0, Frangula caroliniana,0,b Climate Segment c Climate Segment
239,0, Fraxinus biltmoreana,0,b Climate Segment c Climate Segment
240,0, Galactia volubilis,0,b Climate Segment c Climate Segment
241,0, Galium boreale,0,b Climate Segment c Climate Segment
242,0, Galium labradoricum,0,b Climate Segment c Climate Segment
243,0, Galium pilosum,0,b Climate Segment c Climate Segment
244,0, Gamochaeta purpurea,0,b Climate Segment c Climate Segment
245,3.00E-04, Gaultheria procumbens,0.000340364,b Climate Segment c Climate Segment
246,0, Gaylussacia baccata,0,b Climate Segment c Climate Segment
247,0, Gentiana alba,0,b Climate Segment c Climate Segment
248,0, Gentiana saponaria,0,b Climate Segment c Climate Segment
249,4.00E-04, Gentianopsis crinita,0.000448115,b Climate Segment c Climate Segment
250,7.00E-04, Gentianopsis virgata,0.000746667,b Climate Segment c Climate Segment
251,0, Geranium carolinianum,0,b Climate Segment c Climate Segment
252,3.00E-04, Geum aleppicum,0.000340364,b Climate Segment c Climate Segment
253,0.0941, Geum laciniatum,0.094402572,b Climate Segment c Climate Segment
254,0, Gillenia stipulata,0,b Climate Segment c Climate Segment
255,0, Glyceria septentrionalis,0,b Climate Segment c Climate Segment
256,0, Gonolobus suberosus,0,b Climate Segment c Climate Segment
257,0, Hasteola suaveolens,0,b Climate Segment c Climate Segment
258,0, Hedeoma hispida,0,b Climate Segment c Climate Segment
259,0, Helenium flexuosum,0,b Climate Segment c Climate Segment
260,0, Helianthus giganteus,0,b Climate Segment c Climate Segment
261,0, Helianthus microcephalus,0,b Climate Segment c Climate Segment
262,0, Helianthus mollis,0,b Climate Segment c Climate Segment
263,0, Helianthus occidentalis,0,b Climate Segment c Climate Segment
264,0, Helianthus strumosus,0,b Climate Segment c Climate Segment
265,0.0241, Heracleum maximum,0.024294669,b Climate Segment c Climate Segment
266,0, Hesperostipa spartea,0,b Climate Segment c Climate Segment
267,9.00E-04, Heteranthera dubia,0.000951864,b Climate Segment c Climate Segment
268,0, Heteranthera reniformis,0,b Climate Segment c Climate Segment
269,0, Heuchera richardsonii,0,b Climate Segment c Climate Segment
270,0, Heuchera villosa,0,b Climate Segment c Climate Segment
271,0, Hibiscus moscheutos,0,b Climate Segment c Climate Segment
272,0, Hieracium umbellatum,0,b Climate Segment c Climate Segment
273,0.0036, Hordeum jubatum,0.003682623,b Climate Segment c Climate Segment
274,0, Hordeum pusillum,0,b Climate Segment c Climate Segment
275,0, Houstonia caerulea,0,b Climate Segment c Climate Segment
276,0, Houstonia purpurea,0,b Climate Segment c Climate Segment
277,0, Hybanthus concolor,0,b Climate Segment c Climate Segment
278,1.00E-04, Hydrocotyle umbellata,0.000117293,b Climate Segment c Climate Segment
279,0.025, Hydrophyllum virginianum,0.02516129,b Climate Segment c Climate Segment
280,0, Hylodesmum pauciflorum,0,b Climate Segment c Climate Segment
281,0, Hymenocallis occidentalis,0,b Climate Segment c Climate Segment
282,0.0015, Hypericum boreale,0.001557404,b Climate Segment c Climate Segment
283,0, Hypericum drummondii,0,b Climate Segment c Climate Segment
284,0, Hypericum gentianoides,0,b Climate Segment c Climate Segment
285,0, Hypericum hypericoides,0,b Climate Segment c Climate Segment
286,7.00E-04, Hypericum kalmianum,0.000746667,b Climate Segment c Climate Segment
287,0, Hypericum majus,0,b Climate Segment c Climate Segment
288,0, Hypericum virgatum,0,b Climate Segment c Climate Segment
289,0, Ilex decidua,0,b Climate Segment c Climate Segment
290,0, Ilex mucronata,0,b Climate Segment c Climate Segment
291,0, Iodanthus pinnatifidus,0,b Climate Segment c Climate Segment
292,0, Ipomoea lacunosa,0,b Climate Segment c Climate Segment
293,0, Iresine rhizomatosa,0,b Climate Segment c Climate Segment
294,0, Iris brevicaulis,0,b Climate Segment c Climate Segment
295,0, Iris cristata,0,b Climate Segment c Climate Segment
296,0, Isotrema tomentosa,0,b Climate Segment c Climate Segment
297,0, Jeffersonia diphylla,0,b Climate Segment c Climate Segment
298,0, Juncus anthelatus,0,b Climate Segment c Climate Segment
299,0, Juncus brachycarpus,0,b Climate Segment c Climate Segment
300,0, Juncus canadensis,0,b Climate Segment c Climate Segment
301,0, Juncus diffusissimus,0,b Climate Segment c Climate Segment
302,0, Juncus marginatus,0,b Climate Segment c Climate Segment
303,0, Juncus torreyi,0,b Climate Segment c Climate Segment
304,0, Koeleria macrantha,0,b Climate Segment c Climate Segment
305,0, Krigia dandelion,0,b Climate Segment c Climate Segment
306,0, Krigia virginica,0,b Climate Segment c Climate Segment
307,0, Kyllinga pumila,0,b Climate Segment c Climate Segment
308,0, Lactuca floridana,0,b Climate Segment c Climate Segment
309,0, Larix laricina,0,b Climate Segment c Climate Segment
310,0, Lathyrus palustris,0,b Climate Segment c Climate Segment
311,0, Lathyrus venosus,0,b Climate Segment c Climate Segment
312,0, Lechea mucronata,0,b Climate Segment c Climate Segment
313,0, Lechea pulchella,0,b Climate Segment c Climate Segment
314,0, Lechea tenuifolia,0,b Climate Segment c Climate Segment
315,0.0144, Lemna trisulca,0.014539806,b Climate Segment c Climate Segment
316,0, Lespedeza capitata,0,b Climate Segment c Climate Segment
317,0, Lespedeza hirta,0,b Climate Segment c Climate Segment
318,0, Lespedeza procumbens,0,b Climate Segment c Climate Segment
319,0, Lespedeza repens,0,b Climate Segment c Climate Segment
320,0, Lespedeza violacea,0,b Climate Segment c Climate Segment
321,0, Leucospora multifida,0,b Climate Segment c Climate Segment
322,0, Liatris aspera,0,b Climate Segment c Climate Segment
323,1.00E-04, Liatris scariosa,0.000117293,b Climate Segment c Climate Segment
324,0, Liatris spicata,0,b Climate Segment c Climate Segment
325,0, Liatris squarrosa,0,b Climate Segment c Climate Segment
326,0, Liatris squarrulosa,0,b Climate Segment c Climate Segment
327,0, Lilium michiganense,0,b Climate Segment c Climate Segment
328,1.00E-04, Lilium philadelphicum,0.000117293,b Climate Segment c Climate Segment
329,0, Linum medium,0,b Climate Segment c Climate Segment
330,0, Liquidambar styraciflua,0,b Climate Segment c Climate Segment
331,0, Lithospermum canescens,0,b Climate Segment c Climate Segment
332,0, Lithospermum caroliniense,0,b Climate Segment c Climate Segment
333,0, Lobelia cardinalis,0,b Climate Segment c Climate Segment
334,0, Lobelia kalmii,0,b Climate Segment c Climate Segment
335,0, Lobelia puberula,0,b Climate Segment c Climate Segment
336,0, Lobelia spicata,0,b Climate Segment c Climate Segment
337,0, Ludwigia decurrens,0,b Climate Segment c Climate Segment
338,0, Ludwigia sphaerocarpa,0,b Climate Segment c Climate Segment
339,0, Lupinus perennis,0,b Climate Segment c Climate Segment
340,0, Luzula echinata,0,b Climate Segment c Climate Segment
341,0, Luzula multiflora,0,b Climate Segment c Climate Segment
342,0, Lycopus uniflorus,0,b Climate Segment c Climate Segment
343,0, Lycopus virginicus,0,b Climate Segment c Climate Segment
344,0, Lysimachia arvensis,0,b Climate Segment c Climate Segment
345,6.00E-04, Lysimachia borealis,0.000656842,b Climate Segment c Climate Segment
346,0, Lysimachia minima,0,b Climate Segment c Climate Segment
347,0, Lysimachia quadrifolia,0,b Climate Segment c Climate Segment
348,0, Lysimachia terrestris,0,b Climate Segment c Climate Segment
349,2.00E-04, Lysimachia thyrsiflora,0.000229834,b Climate Segment c Climate Segment
350,0, Lythrum alatum,0,b Climate Segment c Climate Segment
351,0, Maianthemum canadense,0,b Climate Segment c Climate Segment
352,0, Maianthemum stellatum,0,b Climate Segment c Climate Segment
353,0, Manfreda virginica,0,b Climate Segment c Climate Segment
354,0, Matelea obliqua,0,b Climate Segment c Climate Segment
355,7.00E-04, Melampyrum lineare,0.000746667,b Climate Segment c Climate Segment
356,0, Melica mutica,0,b Climate Segment c Climate Segment
357,0, Melothria pendula,0,b Climate Segment c Climate Segment
358,0, Mentha canadensis,0,b Climate Segment c Climate Segment
359,1.00E-04, Menyanthes trifoliata,0.000117293,b Climate Segment c Climate Segment
360,2.00E-04, Micranthes pensylvanica,0.000229834,b Climate Segment c Climate Segment
361,0, Micranthes virginiensis,0,b Climate Segment c Climate Segment
362,0, Mimulus alatus,0,b Climate Segment c Climate Segment
363,0, Monarda clinopodia,0,b Climate Segment c Climate Segment
364,0, Monarda punctata,0,b Climate Segment c Climate Segment
365,0, Morus rubra,0,b Climate Segment c Climate Segment
366,0, Muhlenbergia bushii,0,b Climate Segment c Climate Segment
367,0, Muhlenbergia glomerata,0,b Climate Segment c Climate Segment
368,4.00E-04, Muhlenbergia mexicana,0.000448115,b Climate Segment c Climate Segment
369,0, Muhlenbergia sobolifera,0,b Climate Segment c Climate Segment
370,0, Myosotis macrosperma,0,b Climate Segment c Climate Segment
371,1.00E-04, Nabalus albus,0.000117293,b Climate Segment c Climate Segment
372,0, Nabalus asper,0,b Climate Segment c Climate Segment
373,1.00E-04, Nabalus racemosus,0.000117293,b Climate Segment c Climate Segment
374,0, Najas flexilis,0,b Climate Segment c Climate Segment
375,0, Nuttallanthus canadensis,0,b Climate Segment c Climate Segment
376,0, Nymphaea odorata,0,b Climate Segment c Climate Segment
377,0, Obolaria virginica,0,b Climate Segment c Climate Segment
378,0, Oenothera clelandii,0,b Climate Segment c Climate Segment
379,0, Oenothera fruticosa,0,b Climate Segment c Climate Segment
380,0, Oenothera laciniata,0,b Climate Segment c Climate Segment
381,0, Ophioglossum vulgatum,0,b Climate Segment c Climate Segment
382,0, Orbexilum pedunculatum,0,b Climate Segment c Climate Segment
383,0, Orobanche riparia,0,b Climate Segment c Climate Segment
384,0, Oxalis grandis,0,b Climate Segment c Climate Segment
385,0, Packera glabella,0,b Climate Segment c Climate Segment
386,7.00E-04, Packera paupercula,0.000746667,b Climate Segment c Climate Segment
387,0, Packera plattensis,0,b Climate Segment c Climate Segment
388,0, Panicum flexile,0,b Climate Segment c Climate Segment
389,0, Panicum philadelphicum,0,b Climate Segment c Climate Segment
390,6.00E-04, Panicum tuckermanii,0.000656842,b Climate Segment c Climate Segment
391,0.0015, Parnassia glauca,0.001557404,b Climate Segment c Climate Segment
392,0, Paronychia canadensis,0,b Climate Segment c Climate Segment
393,0, Paronychia fastigiata,0,b Climate Segment c Climate Segment
394,1.00E-04, Parthenium integrifolium,0.000117293,b Climate Segment c Climate Segment
395,0, Parthenocissus inserta,0,b Climate Segment c Climate Segment
396,0, Paspalum laeve,0,b Climate Segment c Climate Segment
397,0, Paspalum pubiflorum,0,b Climate Segment c Climate Segment
398,0, Paspalum repens,0,b Climate Segment c Climate Segment
399,0, Passiflora incarnata,0,b Climate Segment c Climate Segment
400,0, Passiflora lutea,0,b Climate Segment c Climate Segment
401,2.00E-04, Pedicularis lanceolata,0.000229834,b Climate Segment c Climate Segment
402,0, Peltandra virginica,0,b Climate Segment c Climate Segment
403,0, Penstemon alluviorum,0,b Climate Segment c Climate Segment
404,0, Penstemon calycosus,0,b Climate Segment c Climate Segment
405,0, Penstemon deamii,0,b Climate Segment c Climate Segment
406,0, Penstemon hirsutus,0,b Climate Segment c Climate Segment
407,0, Persicaria amphibia,0,b Climate Segment c Climate Segment
408,0, Phacelia bipinnatifida,0,b Climate Segment c Climate Segment
409,0, Phaseolus polystachios,0,b Climate Segment c Climate Segment
410,0, Phlox amplifolia,0,b Climate Segment c Climate Segment
411,0, Phlox glaberrima,0,b Climate Segment c Climate Segment
412,0, Phlox pilosa,0,b Climate Segment c Climate Segment
413,0, Phoradendron leucarpum,0,b Climate Segment c Climate Segment
414,0, Phragmites australis,0,b Climate Segment c Climate Segment
415,0, Phyllanthus caroliniensis,0,b Climate Segment c Climate Segment
416,0, Physalis virginiana,0,b Climate Segment c Climate Segment
417,0, Planodes virginicum,0,b Climate Segment c Climate Segment
418,0, Plantago elongata,0,b Climate Segment c Climate Segment
419,0, Plantago virginica,0,b Climate Segment c Climate Segment
420,1.00E-04, Platanthera ciliaris,0.000117293,b Climate Segment c Climate Segment
421,0, Platanthera peramoena,0,b Climate Segment c Climate Segment
422,0, Pluchea camphorata,0,b Climate Segment c Climate Segment
423,0, Poa autumnalis,0,b Climate Segment c Climate Segment
424,0, Poa chapmaniana,0,b Climate Segment c Climate Segment
425,1.00E-04, Poa palustris,0.000117293,b Climate Segment c Climate Segment
426,0.0015, Poa saltuensis,0.001557404,b Climate Segment c Climate Segment
