,pvalues,speciesName,padj,model
37,0.0644, Arnoglossum plantagineum,0.070254545,a Climate Segment c Climate Segment
38,0, Arnoglossum reniforme,0,a Climate Segment c Climate Segment
39,1.00E-04, Aronia melanocarpa,0.000169106,a Climate Segment c Climate Segment
40,0.001, Artemisia campestris,0.001510896,a Climate Segment c Climate Segment
41,0, Aruncus dioicus,0,a Climate Segment c Climate Segment
42,0, Arundinaria gigantea,0,a Climate Segment c Climate Segment
43,0, Asclepias amplexicaulis,0,a Climate Segment c Climate Segment
44,0, Asclepias hirtella,0,a Climate Segment c Climate Segment
45,0, Asclepias perennis,0,a Climate Segment c Climate Segment
46,0, Asclepias purpurascens,0,a Climate Segment c Climate Segment
47,0, Asclepias quadrifolia,0,a Climate Segment c Climate Segment
48,0, Asclepias variegata,0,a Climate Segment c Climate Segment
49,0, Asclepias verticillata,0,a Climate Segment c Climate Segment
50,3.00E-04, Asclepias viridiflora,0.000484974,a Climate Segment c Climate Segment
51,0, Asplenium platyneuron,0,a Climate Segment c Climate Segment
52,0, Asplenium rhizophyllum,0,a Climate Segment c Climate Segment
53,0, Astragalus canadensis,0,a Climate Segment c Climate Segment
54,0, Aureolaria pedicularia,0,a Climate Segment c Climate Segment
55,0, Aureolaria virginica,0,a Climate Segment c Climate Segment
56,0, Baptisia alba,0,a Climate Segment c Climate Segment
57,0, Baptisia australis,0,a Climate Segment c Climate Segment
58,0.046, Baptisia leucophaea,0.05144086,a Climate Segment c Climate Segment
59,0.0055, Bartonia virginica,0.007677852,a Climate Segment c Climate Segment
60,0.0293, Betula alleghaniensis,0.034958317,a Climate Segment c Climate Segment
61,0, Betula nigra,0,a Climate Segment c Climate Segment
62,0.0022, Betula pumila,0.003268571,a Climate Segment c Climate Segment
63,0, Bidens aristosa,0,a Climate Segment c Climate Segment
64,0.2077, Bidens connata,0.212119149,a Climate Segment c Climate Segment
65,0.4675, Bidens trichosperma,0.469003215,a Climate Segment c Climate Segment
66,0, Bignonia capreolata,0,a Climate Segment c Climate Segment
67,5.00E-04, Borodinia dentata,0.00078392,a Climate Segment c Climate Segment
68,0.0838, Brasenia schreberi,0.089082112,a Climate Segment c Climate Segment
69,0.0243, Bromus ciliatus,0.029329207,a Climate Segment c Climate Segment
70,3.00E-04, Bulbostylis capillaris,0.000484974,a Climate Segment c Climate Segment
71,0.0108, Calamagrostis canadensis,0.014430835,a Climate Segment c Climate Segment
72,0.001, Calamagrostis stricta,0.001510896,a Climate Segment c Climate Segment
73,0, Callitriche terrestris,0,a Climate Segment c Climate Segment
74,0.004, Calopogon tuberosus,0.005659864,a Climate Segment c Climate Segment
75,0, Calycocarpum lyonii,0,a Climate Segment c Climate Segment
76,0, Calystegia catesbeiana,0,a Climate Segment c Climate Segment
77,0.0231, Campanula aparinoides,0.028713944,a Climate Segment c Climate Segment
78,0.0026, Campanula rotundifolia,0.003799532,a Climate Segment c Climate Segment
79,0, Cardamine angustata,0,a Climate Segment c Climate Segment
80,0, Cardamine parviflora,0,a Climate Segment c Climate Segment
81,0, Carex albolutescens,0,a Climate Segment c Climate Segment
82,0, Carex annectens,0,a Climate Segment c Climate Segment
83,0.0161, Carex bicknellii,0.020419512,a Climate Segment c Climate Segment
84,0, Carex bushii,0,a Climate Segment c Climate Segment
85,9.00E-04, Carex buxbaumii,0.001376471,a Climate Segment c Climate Segment
86,0.0243, Carex canescens,0.029329207,a Climate Segment c Climate Segment
87,0, Carex caroliniana,0,a Climate Segment c Climate Segment
88,0.0411, Carex comosa,0.047144118,a Climate Segment c Climate Segment
89,0, Carex crus-corvi,0,a Climate Segment c Climate Segment
90,0, Carex davisii,0,a Climate Segment c Climate Segment
91,0, Carex debilis,0,a Climate Segment c Climate Segment
92,0.046, Carex diandra,0.05144086,a Climate Segment c Climate Segment
93,0, Carex festucacea,0,a Climate Segment c Climate Segment
94,0, Carex frankii,0,a Climate Segment c Climate Segment
95,0, Carex glaucodea,0,a Climate Segment c Climate Segment
96,0, Carex louisianica,0,a Climate Segment c Climate Segment
97,0, Carex muehlenbergii,0,a Climate Segment c Climate Segment
98,0.0373, Carex oligosperma,0.043102222,a Climate Segment c Climate Segment
99,3.00E-04, Carex pellita,0.000484974,a Climate Segment c Climate Segment
100,0.1394, Carex pensylvanica,0.144494352,a Climate Segment c Climate Segment
101,0, Carex retroflexa,0,a Climate Segment c Climate Segment
102,0.0097, Carex scoparia,0.013044828,a Climate Segment c Climate Segment
103,0, Carex shortiana,0,a Climate Segment c Climate Segment
104,0.0373, Carex siccata,0.043102222,a Climate Segment c Climate Segment
105,0, Carex squarrosa,0,a Climate Segment c Climate Segment
106,0.0124, Carex stricta,0.016324051,a Climate Segment c Climate Segment
107,0.0088, Carex suberecta,0.012015755,a Climate Segment c Climate Segment
108,0.0373, Carex tonsa,0.043102222,a Climate Segment c Climate Segment
109,0.004, Carex trisperma,0.005659864,a Climate Segment c Climate Segment
110,0, Carex typhina,0,a Climate Segment c Climate Segment
111,0, Carex virescens,0,a Climate Segment c Climate Segment
112,0.0113, Carex viridula,0.014970701,a Climate Segment c Climate Segment
113,0, Carex willdenowii,0,a Climate Segment c Climate Segment
114,0, Carya illinoinensis,0,a Climate Segment c Climate Segment
115,0, Carya tomentosa,0,a Climate Segment c Climate Segment
116,0, Castanea dentata,0,a Climate Segment c Climate Segment
117,0.0026, Castilleja coccinea,0.003799532,a Climate Segment c Climate Segment
118,0, Catalpa speciosa,0,a Climate Segment c Climate Segment
119,0, Ceanothus americanus,0,a Climate Segment c Climate Segment
120,0, Celtis laevigata,0,a Climate Segment c Climate Segment
121,0, Celtis tenuifolia,0,a Climate Segment c Climate Segment
122,0, Cerastium nutans,0,a Climate Segment c Climate Segment
123,0, Ceratophyllum demersum,0,a Climate Segment c Climate Segment
124,0, Chaerophyllum procumbens,0,a Climate Segment c Climate Segment
125,0, Chamaecrista nictitans,0,a Climate Segment c Climate Segment
126,0.0243, Chamaedaphne calyculata,0.029329207,a Climate Segment c Climate Segment
127,0.026, Chamaenerion angustifolium,0.0312,a Climate Segment c Climate Segment
128,0, Chasmanthium latifolium,0,a Climate Segment c Climate Segment
129,0.0298, Chenopodiastrum simplex,0.035285009,a Climate Segment c Climate Segment
130,0.0157, Chenopodium pratericola,0.019993469,a Climate Segment c Climate Segment
131,0.0093, Chimaphila umbellata,0.012533909,a Climate Segment c Climate Segment
132,0.0559, Cicuta bulbifera,0.061628269,a Climate Segment c Climate Segment
133,0, Cirsium carolinianum,0,a Climate Segment c Climate Segment
134,0.5804, Cirsium discolor,0.5804,a Climate Segment c Climate Segment
135,0.0821, Cirsium muticum,0.087723288,a Climate Segment c Climate Segment
136,0.0157, Cirsium pumilum,0.019993469,a Climate Segment c Climate Segment
137,0.0051, Cladium mariscoides,0.007135426,a Climate Segment c Climate Segment
138,0, Clematis pitcheri,0,a Climate Segment c Climate Segment
139,0, Clitoria mariana,0,a Climate Segment c Climate Segment
140,0, Cocculus carolinus,0,a Climate Segment c Climate Segment
141,0, Coleataenia anceps,0,a Climate Segment c Climate Segment
142,0, Coleataenia rigidula,0,a Climate Segment c Climate Segment
143,2.00E-04, Coleataenia stipitata,0.000329288,a Climate Segment c Climate Segment
144,0, Comandra umbellata,0,a Climate Segment c Climate Segment
145,0.0298, Comarum palustre,0.035285009,a Climate Segment c Climate Segment
146,0, Commelina diffusa,0,a Climate Segment c Climate Segment
147,1.00E-04, Commelina erecta,0.000169106,a Climate Segment c Climate Segment
148,0, Commelina virginica,0,a Climate Segment c Climate Segment
149,0.0093, Comptonia peregrina,0.012533909,a Climate Segment c Climate Segment
150,0, Conoclinium coelestinum,0,a Climate Segment c Climate Segment
151,0.046, Coptis trifolia,0.05144086,a Climate Segment c Climate Segment
152,0, Corallorhiza wisteriana,0,a Climate Segment c Climate Segment
153,4.00E-04, Coreopsis palmata,0.00064,a Climate Segment c Climate Segment
154,0, Coreopsis tripteris,0,a Climate Segment c Climate Segment
155,0, Cornus drummondii,0,a Climate Segment c Climate Segment
156,0, Cornus foemina,0,a Climate Segment c Climate Segment
157,0.0133, Cornus racemosa,0.017326096,a Climate Segment c Climate Segment
158,0.0251, Cornus sericea,0.030236293,a Climate Segment c Climate Segment
159,0, Corydalis flavula,0,a Climate Segment c Climate Segment
160,0, Crataegus viridis,0,a Climate Segment c Climate Segment
161,0.028, Crocanthemum bicknellii,0.033535509,a Climate Segment c Climate Segment
162,0.0019, Crocanthemum canadense,0.002843165,a Climate Segment c Climate Segment
163,0, Cunila origanoides,0,a Climate Segment c Climate Segment
164,0, Cuphea viscosissima,0,a Climate Segment c Climate Segment
165,0, Cuscuta campestris,0,a Climate Segment c Climate Segment
166,0, Cuscuta compacta,0,a Climate Segment c Climate Segment
167,0, Cycloloma atriplicifolium,0,a Climate Segment c Climate Segment
168,0, Cynanchum laeve,0,a Climate Segment c Climate Segment
169,0, Cynoglossum virginianum,0,a Climate Segment c Climate Segment
170,0.0799, Cyperus diandrus,0.085519039,a Climate Segment c Climate Segment
171,0, Cyperus flavescens,0,a Climate Segment c Climate Segment
172,0, Cyperus lupulinus,0,a Climate Segment c Climate Segment
173,0, Cyperus pseudovegetus,0,a Climate Segment c Climate Segment
174,0.0799, Cypripedium acaule,0.085519039,a Climate Segment c Climate Segment
175,0.0157, Cypripedium candidum,0.019993469,a Climate Segment c Climate Segment
176,0.1516, Dasiphora fruticosa,0.156360992,a Climate Segment c Climate Segment
177,0.0614, Decodon verticillatus,0.067453521,a Climate Segment c Climate Segment
178,0, Delphinium tricorne,0,a Climate Segment c Climate Segment
179,0, Desmanthus illinoensis,0,a Climate Segment c Climate Segment
180,0.0214, Desmodium illinoense,0.026814458,a Climate Segment c Climate Segment
181,0, Desmodium laevigatum,0,a Climate Segment c Climate Segment
182,0, Desmodium nuttallii,0,a Climate Segment c Climate Segment
183,0, Desmodium sessilifolium,0,a Climate Segment c Climate Segment
184,0, Dianthus armeria,0,a Climate Segment c Climate Segment
185,0, Diarrhena americana,0,a Climate Segment c Climate Segment
186,0, Dichanthelium boscii,0,a Climate Segment c Climate Segment
187,0, Dichanthelium commutatum,0,a Climate Segment c Climate Segment
188,0, Dichanthelium depauperatum,0,a Climate Segment c Climate Segment
189,0, Dichanthelium dichotomum,0,a Climate Segment c Climate Segment
190,0.023, Dichanthelium latifolium,0.028704,a Climate Segment c Climate Segment
191,0, Dichanthelium laxiflorum,0,a Climate Segment c Climate Segment
192,0, Dichanthelium oligosanthes,0,a Climate Segment c Climate Segment
193,0, Dichanthelium ovale,0,a Climate Segment c Climate Segment
194,5.00E-04, Dichanthelium perlongum,0.00078392,a Climate Segment c Climate Segment
195,0, Dichanthelium polyanthes,0,a Climate Segment c Climate Segment
196,0, Dicliptera brachiata,0,a Climate Segment c Climate Segment
197,0.046, Diervilla lonicera,0.05144086,a Climate Segment c Climate Segment
198,0.0056, Digitaria cognata,0.007782628,a Climate Segment c Climate Segment
199,0, Dinebra panicea,0,a Climate Segment c Climate Segment
200,0, Diodia teres,0,a Climate Segment c Climate Segment
201,0, Diospyros virginiana,0,a Climate Segment c Climate Segment
202,0.0048, Doellingeria umbellata,0.006776471,a Climate Segment c Climate Segment
203,0.0373, Drosera intermedia,0.043102222,a Climate Segment c Climate Segment
204,0.0867, Drosera rotundifolia,0.091386486,a Climate Segment c Climate Segment
205,0.0891, Drymocallis arguta,0.093442689,a Climate Segment c Climate Segment
206,0.079, Dryopteris carthusiana,0.085519039,a Climate Segment c Climate Segment
207,0.0169, Dryopteris cristata,0.021304242,a Climate Segment c Climate Segment
208,0.0056, Dulichium arundinaceum,0.007782628,a Climate Segment c Climate Segment
209,1.00E-04, Echinochloa walteri,0.000169106,a Climate Segment c Climate Segment
210,0.2536, Echinocystis lobata,0.258150734,a Climate Segment c Climate Segment
211,0, Echinodorus cordifolius,0,a Climate Segment c Climate Segment
212,1.00E-04, Eleocharis acicularis,0.000169106,a Climate Segment c Climate Segment
213,0.0021, Eleocharis erythropoda,0.003127446,a Climate Segment c Climate Segment
214,0.0236, Eleocharis flavescens,0.029103557,a Climate Segment c Climate Segment
215,0, Eleocharis verrucosa,0,a Climate Segment c Climate Segment
216,0, Elephantopus carolinianus,0,a Climate Segment c Climate Segment
217,0.0799, Elodea nuttallii,0.085519039,a Climate Segment c Climate Segment
218,0.0065, Elymus canadensis,0.008914286,a Climate Segment c Climate Segment
219,0.1773, Elymus repens,0.181965789,a Climate Segment c Climate Segment
220,0.0443, Elymus trachycaulus,0.050443796,a Climate Segment c Climate Segment
221,0.1779, Epilobium leptophyllum,0.182281773,a Climate Segment c Climate Segment
222,0.0169, Equisetum fluviatile,0.021304242,a Climate Segment c Climate Segment
223,0, Eragrostis capillaris,0,a Climate Segment c Climate Segment
224,0.0632, Eriophorum virginicum,0.0690662,a Climate Segment c Climate Segment
225,0.0157, Eriophorum viridicarinatum,0.019993469,a Climate Segment c Climate Segment
226,1.00E-04, Eryngium yuccifolium,0.000169106,a Climate Segment c Climate Segment
227,0, Euonymus americanus,0,a Climate Segment c Climate Segment
228,0, Eupatorium serotinum,0,a Climate Segment c Climate Segment
229,0, Eupatorium sessilifolium,0,a Climate Segment c Climate Segment
230,0, Euphorbia humistrata,0,a Climate Segment c Climate Segment
231,0.0243, Eurybia macrophylla,0.029329207,a Climate Segment c Climate Segment
232,5.00E-04, Euthamia gymnospermoides,0.00078392,a Climate Segment c Climate Segment
233,0, Eutrochium fistulosum,0,a Climate Segment c Climate Segment
234,0.1593, Eutrochium maculatum,0.164031683,a Climate Segment c Climate Segment
235,0, Fleischmannia incarnata,0,a Climate Segment c Climate Segment
236,0.4845, Floerkea proserpinacoides,0.485277689,a Climate Segment c Climate Segment
237,0, Forestiera acuminata,0,a Climate Segment c Climate Segment
238,0, Frangula caroliniana,0,a Climate Segment c Climate Segment
239,0, Fraxinus biltmoreana,0,a Climate Segment c Climate Segment
240,0, Galactia volubilis,0,a Climate Segment c Climate Segment
241,8.00E-04, Galium boreale,0.00123871,a Climate Segment c Climate Segment
242,0.004, Galium labradoricum,0.005659864,a Climate Segment c Climate Segment
243,0, Galium pilosum,0,a Climate Segment c Climate Segment
244,0, Gamochaeta purpurea,0,a Climate Segment c Climate Segment
245,0.0706, Gaultheria procumbens,0.076749826,a Climate Segment c Climate Segment
246,1.00E-04, Gaylussacia baccata,0.000169106,a Climate Segment c Climate Segment
247,0, Gentiana alba,0,a Climate Segment c Climate Segment
248,0, Gentiana saponaria,0,a Climate Segment c Climate Segment
249,0.0879, Gentianopsis crinita,0.092339394,a Climate Segment c Climate Segment
250,0.0841, Gentianopsis virgata,0.089097453,a Climate Segment c Climate Segment
251,0, Geranium carolinianum,0,a Climate Segment c Climate Segment
252,0.0443, Geum aleppicum,0.050443796,a Climate Segment c Climate Segment
253,0.4364, Geum laciniatum,0.438508213,a Climate Segment c Climate Segment
254,0, Gillenia stipulata,0,a Climate Segment c Climate Segment
255,0, Glyceria septentrionalis,0,a Climate Segment c Climate Segment
256,0, Gonolobus suberosus,0,a Climate Segment c Climate Segment
257,0, Hasteola suaveolens,0,a Climate Segment c Climate Segment
258,4.00E-04, Hedeoma hispida,0.00064,a Climate Segment c Climate Segment
259,0, Helenium flexuosum,0,a Climate Segment c Climate Segment
260,0.0105, Helianthus giganteus,0.014060086,a Climate Segment c Climate Segment
261,0, Helianthus microcephalus,0,a Climate Segment c Climate Segment
262,0, Helianthus mollis,0,a Climate Segment c Climate Segment
263,0, Helianthus occidentalis,0,a Climate Segment c Climate Segment
264,0.0058, Helianthus strumosus,0.007989404,a Climate Segment c Climate Segment
265,0.0395, Heracleum maximum,0.045560074,a Climate Segment c Climate Segment
266,4.00E-04, Hesperostipa spartea,0.00064,a Climate Segment c Climate Segment
267,0.0685, Heteranthera dubia,0.074596859,a Climate Segment c Climate Segment
268,0, Heteranthera reniformis,0,a Climate Segment c Climate Segment
269,2.00E-04, Heuchera richardsonii,0.000329288,a Climate Segment c Climate Segment
270,0, Heuchera villosa,0,a Climate Segment c Climate Segment
271,0, Hibiscus moscheutos,0,a Climate Segment c Climate Segment
272,1.00E-04, Hieracium umbellatum,0.000169106,a Climate Segment c Climate Segment
273,0.144, Hordeum jubatum,0.149014925,a Climate Segment c Climate Segment
274,0, Hordeum pusillum,0,a Climate Segment c Climate Segment
275,0, Houstonia caerulea,0,a Climate Segment c Climate Segment
276,0, Houstonia purpurea,0,a Climate Segment c Climate Segment
277,0, Hybanthus concolor,0,a Climate Segment c Climate Segment
278,0.0243, Hydrocotyle umbellata,0.029329207,a Climate Segment c Climate Segment
279,0.4019, Hydrophyllum virginianum,0.404492903,a Climate Segment c Climate Segment
280,0, Hylodesmum pauciflorum,0,a Climate Segment c Climate Segment
281,0, Hymenocallis occidentalis,0,a Climate Segment c Climate Segment
282,0.0799, Hypericum boreale,0.085519039,a Climate Segment c Climate Segment
283,0, Hypericum drummondii,0,a Climate Segment c Climate Segment
284,0, Hypericum gentianoides,0,a Climate Segment c Climate Segment
285,0, Hypericum hypericoides,0,a Climate Segment c Climate Segment
286,0.0373, Hypericum kalmianum,0.043102222,a Climate Segment c Climate Segment
287,0.0034, Hypericum majus,0.004866055,a Climate Segment c Climate Segment
288,0, Hypericum virgatum,0,a Climate Segment c Climate Segment
289,0, Ilex decidua,0,a Climate Segment c Climate Segment
290,0.0049, Ilex mucronata,0.006886486,a Climate Segment c Climate Segment
291,0, Iodanthus pinnatifidus,0,a Climate Segment c Climate Segment
292,0, Ipomoea lacunosa,0,a Climate Segment c Climate Segment
293,0, Iresine rhizomatosa,0,a Climate Segment c Climate Segment
294,0, Iris brevicaulis,0,a Climate Segment c Climate Segment
295,0, Iris cristata,0,a Climate Segment c Climate Segment
296,0, Isotrema tomentosa,0,a Climate Segment c Climate Segment
297,0, Jeffersonia diphylla,0,a Climate Segment c Climate Segment
298,0, Juncus anthelatus,0,a Climate Segment c Climate Segment
299,0, Juncus brachycarpus,0,a Climate Segment c Climate Segment
300,0.0304, Juncus canadensis,0.035927273,a Climate Segment c Climate Segment
301,0, Juncus diffusissimus,0,a Climate Segment c Climate Segment
302,0, Juncus marginatus,0,a Climate Segment c Climate Segment
303,0, Juncus torreyi,0,a Climate Segment c Climate Segment
304,2.00E-04, Koeleria macrantha,0.000329288,a Climate Segment c Climate Segment
305,0, Krigia dandelion,0,a Climate Segment c Climate Segment
306,5.00E-04, Krigia virginica,0.00078392,a Climate Segment c Climate Segment
307,0, Kyllinga pumila,0,a Climate Segment c Climate Segment
308,0, Lactuca floridana,0,a Climate Segment c Climate Segment
309,0.0153, Larix laricina,0.019807469,a Climate Segment c Climate Segment
310,0.0025, Lathyrus palustris,0.003696682,a Climate Segment c Climate Segment
311,3.00E-04, Lathyrus venosus,0.000484974,a Climate Segment c Climate Segment
312,0, Lechea mucronata,0,a Climate Segment c Climate Segment
313,0.0026, Lechea pulchella,0.003799532,a Climate Segment c Climate Segment
314,0, Lechea tenuifolia,0,a Climate Segment c Climate Segment
315,0.2154, Lemna trisulca,0.219623529,a Climate Segment c Climate Segment
316,0, Lespedeza capitata,0,a Climate Segment c Climate Segment
317,0, Lespedeza hirta,0,a Climate Segment c Climate Segment
318,0, Lespedeza procumbens,0,a Climate Segment c Climate Segment
319,0, Lespedeza repens,0,a Climate Segment c Climate Segment
320,0, Lespedeza violacea,0,a Climate Segment c Climate Segment
321,0, Leucospora multifida,0,a Climate Segment c Climate Segment
322,1.00E-04, Liatris aspera,0.000169106,a Climate Segment c Climate Segment
323,0.0236, Liatris scariosa,0.029103557,a Climate Segment c Climate Segment
324,9.00E-04, Liatris spicata,0.001376471,a Climate Segment c Climate Segment
325,0, Liatris squarrosa,0,a Climate Segment c Climate Segment
326,0, Liatris squarrulosa,0,a Climate Segment c Climate Segment
327,0.0051, Lilium michiganense,0.007135426,a Climate Segment c Climate Segment
328,0.0243, Lilium philadelphicum,0.029329207,a Climate Segment c Climate Segment
329,0, Linum medium,0,a Climate Segment c Climate Segment
330,0, Liquidambar styraciflua,0,a Climate Segment c Climate Segment
331,0, Lithospermum canescens,0,a Climate Segment c Climate Segment
332,2.00E-04, Lithospermum caroliniense,0.000329288,a Climate Segment c Climate Segment
333,0, Lobelia cardinalis,0,a Climate Segment c Climate Segment
334,0.0289, Lobelia kalmii,0.034547126,a Climate Segment c Climate Segment
335,0, Lobelia puberula,0,a Climate Segment c Climate Segment
336,0, Lobelia spicata,0,a Climate Segment c Climate Segment
337,0, Ludwigia decurrens,0,a Climate Segment c Climate Segment
338,2.00E-04, Ludwigia sphaerocarpa,0.000329288,a Climate Segment c Climate Segment
339,1.00E-04, Lupinus perennis,0.000169106,a Climate Segment c Climate Segment
340,0, Luzula echinata,0,a Climate Segment c Climate Segment
341,0.001, Luzula multiflora,0.001510896,a Climate Segment c Climate Segment
342,0.0557, Lycopus uniflorus,0.06151646,a Climate Segment c Climate Segment
343,0, Lycopus virginicus,0,a Climate Segment c Climate Segment
344,0, Lysimachia arvensis,0,a Climate Segment c Climate Segment
345,0.046, Lysimachia borealis,0.05144086,a Climate Segment c Climate Segment
346,0, Lysimachia minima,0,a Climate Segment c Climate Segment
347,0, Lysimachia quadrifolia,0,a Climate Segment c Climate Segment
348,7.00E-04, Lysimachia terrestris,0.001092,a Climate Segment c Climate Segment
349,0.0632, Lysimachia thyrsiflora,0.0690662,a Climate Segment c Climate Segment
350,0, Lythrum alatum,0,a Climate Segment c Climate Segment
351,0.0034, Maianthemum canadense,0.004866055,a Climate Segment c Climate Segment
352,0.0034, Maianthemum stellatum,0.004866055,a Climate Segment c Climate Segment
353,0, Manfreda virginica,0,a Climate Segment c Climate Segment
354,0, Matelea obliqua,0,a Climate Segment c Climate Segment
355,0.0373, Melampyrum lineare,0.043102222,a Climate Segment c Climate Segment
356,0, Melica mutica,0,a Climate Segment c Climate Segment
357,0, Melothria pendula,0,a Climate Segment c Climate Segment
358,0, Mentha canadensis,0,a Climate Segment c Climate Segment
359,0.0236, Menyanthes trifoliata,0.029103557,a Climate Segment c Climate Segment
360,0.1455, Micranthes pensylvanica,0.150317881,a Climate Segment c Climate Segment
361,0, Micranthes virginiensis,0,a Climate Segment c Climate Segment
362,0, Mimulus alatus,0,a Climate Segment c Climate Segment
363,0, Monarda clinopodia,0,a Climate Segment c Climate Segment
364,0.004, Monarda punctata,0.005659864,a Climate Segment c Climate Segment
365,0, Morus rubra,0,a Climate Segment c Climate Segment
366,0, Muhlenbergia bushii,0,a Climate Segment c Climate Segment
367,0.0171, Muhlenbergia glomerata,0.021469618,a Climate Segment c Climate Segment
368,0.2948, Muhlenbergia mexicana,0.298628571,a Climate Segment c Climate Segment
369,0, Muhlenbergia sobolifera,0,a Climate Segment c Climate Segment
370,0, Myosotis macrosperma,0,a Climate Segment c Climate Segment
371,0.0258, Nabalus albus,0.031019653,a Climate Segment c Climate Segment
372,1.00E-04, Nabalus asper,0.000169106,a Climate Segment c Climate Segment
373,0.0511, Nabalus racemosus,0.056838503,a Climate Segment c Climate Segment
374,0.0153, Najas flexilis,0.019807469,a Climate Segment c Climate Segment
375,5.00E-04, Nuttallanthus canadensis,0.00078392,a Climate Segment c Climate Segment
376,2.00E-04, Nymphaea odorata,0.000329288,a Climate Segment c Climate Segment
377,0, Obolaria virginica,0,a Climate Segment c Climate Segment
378,5.00E-04, Oenothera clelandii,0.00078392,a Climate Segment c Climate Segment
379,2.00E-04, Oenothera fruticosa,0.000329288,a Climate Segment c Climate Segment
380,0, Oenothera laciniata,0,a Climate Segment c Climate Segment
381,0, Ophioglossum vulgatum,0,a Climate Segment c Climate Segment
382,0, Orbexilum pedunculatum,0,a Climate Segment c Climate Segment
383,0, Orobanche riparia,0,a Climate Segment c Climate Segment
384,0, Oxalis grandis,0,a Climate Segment c Climate Segment
385,0, Packera glabella,0,a Climate Segment c Climate Segment
386,0.0373, Packera paupercula,0.043102222,a Climate Segment c Climate Segment
387,0.0171, Packera plattensis,0.021469618,a Climate Segment c Climate Segment
388,0, Panicum flexile,0,a Climate Segment c Climate Segment
389,0, Panicum philadelphicum,0,a Climate Segment c Climate Segment
390,0.046, Panicum tuckermanii,0.05144086,a Climate Segment c Climate Segment
391,0.265, Parnassia glauca,0.269315961,a Climate Segment c Climate Segment
392,0, Paronychia canadensis,0,a Climate Segment c Climate Segment
393,0, Paronychia fastigiata,0,a Climate Segment c Climate Segment
394,0.0402, Parthenium integrifolium,0.046281919,a Climate Segment c Climate Segment
395,0.0516, Parthenocissus inserta,0.057292527,a Climate Segment c Climate Segment
396,0, Paspalum laeve,0,a Climate Segment c Climate Segment
397,0, Paspalum pubiflorum,0,a Climate Segment c Climate Segment
398,0, Paspalum repens,0,a Climate Segment c Climate Segment
399,0, Passiflora incarnata,0,a Climate Segment c Climate Segment
400,0, Passiflora lutea,0,a Climate Segment c Climate Segment
401,0.087, Pedicularis lanceolata,0.091548061,a Climate Segment c Climate Segment
402,1.00E-04, Peltandra virginica,0.000169106,a Climate Segment c Climate Segment
403,0, Penstemon alluviorum,0,a Climate Segment c Climate Segment
404,0, Penstemon calycosus,0,a Climate Segment c Climate Segment
405,0, Penstemon deamii,0,a Climate Segment c Climate Segment
406,0, Penstemon hirsutus,0,a Climate Segment c Climate Segment
407,0, Persicaria amphibia,0,a Climate Segment c Climate Segment
408,0, Phacelia bipinnatifida,0,a Climate Segment c Climate Segment
