<<<<<<< HEAD
,pvalues,speciesName,padj,model
174,0, Cypripedium acaule,0,c Climate Segment f Climate Segment
175,0, Cypripedium candidum,0,c Climate Segment f Climate Segment
176,0, Dasiphora fruticosa,0,c Climate Segment f Climate Segment
177,0, Decodon verticillatus,0,c Climate Segment f Climate Segment
178,0.2032, Delphinium tricorne,0.205838961,c Climate Segment f Climate Segment
179,0.1244, Desmanthus illinoensis,0.129808696,c Climate Segment f Climate Segment
180,0, Desmodium illinoense,0,c Climate Segment f Climate Segment
181,0.0528, Desmodium laevigatum,0.060342857,c Climate Segment f Climate Segment
182,0.0017, Desmodium nuttallii,0.002769713,c Climate Segment f Climate Segment
183,0, Desmodium sessilifolium,0,c Climate Segment f Climate Segment
184,0.0781, Dianthus armeria,0.084024828,c Climate Segment f Climate Segment
185,0.2737, Diarrhena americana,0.274780707,c Climate Segment f Climate Segment
186,0.001, Dichanthelium boscii,0.001704918,c Climate Segment f Climate Segment
187,0.0011, Dichanthelium commutatum,0.001855135,c Climate Segment f Climate Segment
188,2.00E-04, Dichanthelium depauperatum,0.000370326,c Climate Segment f Climate Segment
189,0.0109, Dichanthelium dichotomum,0.014754013,c Climate Segment f Climate Segment
190,0, Dichanthelium latifolium,0,c Climate Segment f Climate Segment
191,0.0108, Dichanthelium laxiflorum,0.014650435,c Climate Segment f Climate Segment
192,0, Dichanthelium oligosanthes,0,c Climate Segment f Climate Segment
193,0, Dichanthelium ovale,0,c Climate Segment f Climate Segment
194,0, Dichanthelium perlongum,0,c Climate Segment f Climate Segment
195,0, Dichanthelium polyanthes,0,c Climate Segment f Climate Segment
196,0.0264, Dicliptera brachiata,0.03262099,c Climate Segment f Climate Segment
197,0, Diervilla lonicera,0,c Climate Segment f Climate Segment
198,0, Digitaria cognata,0,c Climate Segment f Climate Segment
199,0.0017, Dinebra panicea,0.002769713,c Climate Segment f Climate Segment
200,0.0032, Diodia teres,0.004894118,c Climate Segment f Climate Segment
201,0.0082, Diospyros virginiana,0.011576471,c Climate Segment f Climate Segment
202,0, Doellingeria umbellata,0,c Climate Segment f Climate Segment
203,1.00E-04, Drosera intermedia,0.000192593,c Climate Segment f Climate Segment
204,0, Drosera rotundifolia,0,c Climate Segment f Climate Segment
205,3.00E-04, Drymocallis arguta,0.000545773,c Climate Segment f Climate Segment
206,0, Dryopteris carthusiana,0,c Climate Segment f Climate Segment
207,0, Dryopteris cristata,0,c Climate Segment f Climate Segment
208,0, Dulichium arundinaceum,0,c Climate Segment f Climate Segment
209,0, Echinochloa walteri,0,c Climate Segment f Climate Segment
210,0, Echinocystis lobata,0,c Climate Segment f Climate Segment
211,0.0754, Echinodorus cordifolius,0.081683333,c Climate Segment f Climate Segment
212,0, Eleocharis acicularis,0,c Climate Segment f Climate Segment
213,0, Eleocharis erythropoda,0,c Climate Segment f Climate Segment
214,0, Eleocharis flavescens,0,c Climate Segment f Climate Segment
215,0.0126, Eleocharis verrucosa,0.016835974,c Climate Segment f Climate Segment
216,1.00E-04, Elephantopus carolinianus,0.000192593,c Climate Segment f Climate Segment
217,0, Elodea nuttallii,0,c Climate Segment f Climate Segment
218,0, Elymus canadensis,0,c Climate Segment f Climate Segment
219,0, Elymus repens,0,c Climate Segment f Climate Segment
220,0, Elymus trachycaulus,0,c Climate Segment f Climate Segment
221,0, Epilobium leptophyllum,0,c Climate Segment f Climate Segment
222,0, Equisetum fluviatile,0,c Climate Segment f Climate Segment
223,0.0416, Eragrostis capillaris,0.049824184,c Climate Segment f Climate Segment
224,0, Eriophorum virginicum,0,c Climate Segment f Climate Segment
225,0, Eriophorum viridicarinatum,0,c Climate Segment f Climate Segment
226,0, Eryngium yuccifolium,0,c Climate Segment f Climate Segment
227,0.0019, Euonymus americanus,0.003047815,c Climate Segment f Climate Segment
228,5.00E-04, Eupatorium serotinum,0.000883853,c Climate Segment f Climate Segment
229,0.0644, Eupatorium sessilifolium,0.071871429,c Climate Segment f Climate Segment
230,0.0024, Euphorbia humistrata,0.003734663,c Climate Segment f Climate Segment
231,0, Eurybia macrophylla,0,c Climate Segment f Climate Segment
232,0, Euthamia gymnospermoides,0,c Climate Segment f Climate Segment
233,0.2567, Eutrochium fistulosum,0.258356129,c Climate Segment f Climate Segment
234,0, Eutrochium maculatum,0,c Climate Segment f Climate Segment
235,0.0264, Fleischmannia incarnata,0.03262099,c Climate Segment f Climate Segment
236,0, Floerkea proserpinacoides,0,c Climate Segment f Climate Segment
237,2.00E-04, Forestiera acuminata,0.000370326,c Climate Segment f Climate Segment
238,0.0528, Frangula caroliniana,0.060342857,c Climate Segment f Climate Segment
239,0.0842, Fraxinus biltmoreana,0.089813333,c Climate Segment f Climate Segment
240,0.2007, Galactia volubilis,0.203637073,c Climate Segment f Climate Segment
241,0, Galium boreale,0,c Climate Segment f Climate Segment
242,0, Galium labradoricum,0,c Climate Segment f Climate Segment
243,0, Galium pilosum,0,c Climate Segment f Climate Segment
244,0.2234, Gamochaeta purpurea,0.225568932,c Climate Segment f Climate Segment
245,0, Gaultheria procumbens,0,c Climate Segment f Climate Segment
246,0, Gaylussacia baccata,0,c Climate Segment f Climate Segment
247,0.0264, Gentiana alba,0.03262099,c Climate Segment f Climate Segment
248,0.0014, Gentiana saponaria,0.002335829,c Climate Segment f Climate Segment
249,0, Gentianopsis crinita,0,c Climate Segment f Climate Segment
250,0, Gentianopsis virgata,0,c Climate Segment f Climate Segment
251,1.00E-04, Geranium carolinianum,0.000192593,c Climate Segment f Climate Segment
252,0, Geum aleppicum,0,c Climate Segment f Climate Segment
253,0, Geum laciniatum,0,c Climate Segment f Climate Segment
254,2.00E-04, Gillenia stipulata,0.000370326,c Climate Segment f Climate Segment
255,0, Glyceria septentrionalis,0,c Climate Segment f Climate Segment
256,0.0016, Gonolobus suberosus,0.002620472,c Climate Segment f Climate Segment
257,0.0789, Hasteola suaveolens,0.084739415,c Climate Segment f Climate Segment
258,0, Hedeoma hispida,0,c Climate Segment f Climate Segment
259,0.0061, Helenium flexuosum,0.008811111,c Climate Segment f Climate Segment
260,0, Helianthus giganteus,0,c Climate Segment f Climate Segment
261,0.1287, Helianthus microcephalus,0.134071452,c Climate Segment f Climate Segment
262,1.00E-04, Helianthus mollis,0.000192593,c Climate Segment f Climate Segment
263,0, Helianthus occidentalis,0,c Climate Segment f Climate Segment
264,0, Helianthus strumosus,0,c Climate Segment f Climate Segment
265,0, Heracleum maximum,0,c Climate Segment f Climate Segment
266,0, Hesperostipa spartea,0,c Climate Segment f Climate Segment
267,0, Heteranthera dubia,0,c Climate Segment f Climate Segment
268,0.0061, Heteranthera reniformis,0.008811111,c Climate Segment f Climate Segment
269,0, Heuchera richardsonii,0,c Climate Segment f Climate Segment
270,0.0528, Heuchera villosa,0.060342857,c Climate Segment f Climate Segment
271,0.0024, Hibiscus moscheutos,0.003734663,c Climate Segment f Climate Segment
272,0, Hieracium umbellatum,0,c Climate Segment f Climate Segment
273,0, Hordeum jubatum,0,c Climate Segment f Climate Segment
274,0.0152, Hordeum pusillum,0.020052431,c Climate Segment f Climate Segment
275,6.00E-04, Houstonia caerulea,0.00104581,c Climate Segment f Climate Segment
276,0.0068, Houstonia purpurea,0.009754483,c Climate Segment f Climate Segment
277,0.1038, Hybanthus concolor,0.10885916,c Climate Segment f Climate Segment
278,0, Hydrocotyle umbellata,0,c Climate Segment f Climate Segment
279,0, Hydrophyllum virginianum,0,c Climate Segment f Climate Segment
280,0.0155, Hylodesmum pauciflorum,0.020405063,c Climate Segment f Climate Segment
281,0.003, Hymenocallis occidentalis,0.004622222,c Climate Segment f Climate Segment
282,0, Hypericum boreale,0,c Climate Segment f Climate Segment
283,0.007, Hypericum drummondii,0.009995423,c Climate Segment f Climate Segment
284,0.0018, Hypericum gentianoides,0.002925,c Climate Segment f Climate Segment
285,6.00E-04, Hypericum hypericoides,0.00104581,c Climate Segment f Climate Segment
286,1.00E-04, Hypericum kalmianum,0.000192593,c Climate Segment f Climate Segment
287,0, Hypericum majus,0,c Climate Segment f Climate Segment
288,0.0593, Hypericum virgatum,0.06679278,c Climate Segment f Climate Segment
289,0.0436, Ilex decidua,0.051625047,c Climate Segment f Climate Segment
290,0, Ilex mucronata,0,c Climate Segment f Climate Segment
291,0.0379, Iodanthus pinnatifidus,0.045832558,c Climate Segment f Climate Segment
292,5.00E-04, Ipomoea lacunosa,0.000883853,c Climate Segment f Climate Segment
293,0.0754, Iresine rhizomatosa,0.081683333,c Climate Segment f Climate Segment
294,0.0104, Iris brevicaulis,0.014294273,c Climate Segment f Climate Segment
295,0.0339, Iris cristata,0.041235088,c Climate Segment f Climate Segment
296,0.0754, Isotrema tomentosa,0.081683333,c Climate Segment f Climate Segment
297,0.0801, Jeffersonia diphylla,0.085880412,c Climate Segment f Climate Segment
298,0.0625, Juncus anthelatus,0.070017953,c Climate Segment f Climate Segment
299,0.0406, Juncus brachycarpus,0.04872,c Climate Segment f Climate Segment
300,0, Juncus canadensis,0,c Climate Segment f Climate Segment
301,0.0143, Juncus diffusissimus,0.019066667,c Climate Segment f Climate Segment
302,4.00E-04, Juncus marginatus,0.000719308,c Climate Segment f Climate Segment
303,1.00E-04, Juncus torreyi,0.000192593,c Climate Segment f Climate Segment
304,0, Koeleria macrantha,0,c Climate Segment f Climate Segment
305,0.0102, Krigia dandelion,0.014081416,c Climate Segment f Climate Segment
306,0, Krigia virginica,0,c Climate Segment f Climate Segment
307,0.1331, Kyllinga pumila,0.138424,c Climate Segment f Climate Segment
308,0.2119, Lactuca floridana,0.214304052,c Climate Segment f Climate Segment
309,0, Larix laricina,0,c Climate Segment f Climate Segment
310,0, Lathyrus palustris,0,c Climate Segment f Climate Segment
311,1.00E-04, Lathyrus venosus,0.000192593,c Climate Segment f Climate Segment
312,0, Lechea mucronata,0,c Climate Segment f Climate Segment
313,0, Lechea pulchella,0,c Climate Segment f Climate Segment
314,0.0441, Lechea tenuifolia,0.052118182,c Climate Segment f Climate Segment
315,0, Lemna trisulca,0,c Climate Segment f Climate Segment
316,0, Lespedeza capitata,0,c Climate Segment f Climate Segment
317,1.00E-04, Lespedeza hirta,0.000192593,c Climate Segment f Climate Segment
318,0.2331, Lespedeza procumbens,0.234982876,c Climate Segment f Climate Segment
319,1.00E-04, Lespedeza repens,0.000192593,c Climate Segment f Climate Segment
320,0.0102, Lespedeza violacea,0.014081416,c Climate Segment f Climate Segment
321,0.1893, Leucospora multifida,0.19364459,c Climate Segment f Climate Segment
322,0, Liatris aspera,0,c Climate Segment f Climate Segment
323,0, Liatris scariosa,0,c Climate Segment f Climate Segment
324,0, Liatris spicata,0,c Climate Segment f Climate Segment
325,0.2007, Liatris squarrosa,0.203637073,c Climate Segment f Climate Segment
326,0.0327, Liatris squarrulosa,0.039853125,c Climate Segment f Climate Segment
327,0, Lilium michiganense,0,c Climate Segment f Climate Segment
328,0, Lilium philadelphicum,0,c Climate Segment f Climate Segment
329,0.0736, Linum medium,0.081683333,c Climate Segment f Climate Segment
330,0.0024, Liquidambar styraciflua,0.003734663,c Climate Segment f Climate Segment
331,1.00E-04, Lithospermum canescens,0.000192593,c Climate Segment f Climate Segment
332,0, Lithospermum caroliniense,0,c Climate Segment f Climate Segment
333,2.00E-04, Lobelia cardinalis,0.000370326,c Climate Segment f Climate Segment
334,0, Lobelia kalmii,0,c Climate Segment f Climate Segment
335,0.0055, Lobelia puberula,0.008056338,c Climate Segment f Climate Segment
336,0, Lobelia spicata,0,c Climate Segment f Climate Segment
337,0.0754, Ludwigia decurrens,0.081683333,c Climate Segment f Climate Segment
338,2.00E-04, Ludwigia sphaerocarpa,0.000370326,c Climate Segment f Climate Segment
339,0, Lupinus perennis,0,c Climate Segment f Climate Segment
340,0.0259, Luzula echinata,0.03262099,c Climate Segment f Climate Segment
341,0, Luzula multiflora,0,c Climate Segment f Climate Segment
342,0, Lycopus uniflorus,0,c Climate Segment f Climate Segment
343,0.0116, Lycopus virginicus,0.015566452,c Climate Segment f Climate Segment
344,0.076, Lysimachia arvensis,0.082190641,c Climate Segment f Climate Segment
345,0, Lysimachia borealis,0,c Climate Segment f Climate Segment
346,0.0108, Lysimachia minima,0.014650435,c Climate Segment f Climate Segment
347,0, Lysimachia quadrifolia,0,c Climate Segment f Climate Segment
348,0, Lysimachia terrestris,0,c Climate Segment f Climate Segment
349,0, Lysimachia thyrsiflora,0,c Climate Segment f Climate Segment
350,0, Lythrum alatum,0,c Climate Segment f Climate Segment
351,0, Maianthemum canadense,0,c Climate Segment f Climate Segment
352,0, Maianthemum stellatum,0,c Climate Segment f Climate Segment
353,0.0108, Manfreda virginica,0.014650435,c Climate Segment f Climate Segment
354,0.1806, Matelea obliqua,0.185352632,c Climate Segment f Climate Segment
355,1.00E-04, Melampyrum lineare,0.000192593,c Climate Segment f Climate Segment
356,0.0754, Melica mutica,0.081683333,c Climate Segment f Climate Segment
357,0.0754, Melothria pendula,0.081683333,c Climate Segment f Climate Segment
358,0, Mentha canadensis,0,c Climate Segment f Climate Segment
359,0, Menyanthes trifoliata,0,c Climate Segment f Climate Segment
360,0, Micranthes pensylvanica,0,c Climate Segment f Climate Segment
361,0.0528, Micranthes virginiensis,0.060342857,c Climate Segment f Climate Segment
362,0.031, Mimulus alatus,0.037929412,c Climate Segment f Climate Segment
363,0.0208, Monarda clinopodia,0.02687205,c Climate Segment f Climate Segment
364,0, Monarda punctata,0,c Climate Segment f Climate Segment
365,0.1609, Morus rubra,0.166227815,c Climate Segment f Climate Segment
366,0.0051, Muhlenbergia bushii,0.007541232,c Climate Segment f Climate Segment
367,0, Muhlenbergia glomerata,0,c Climate Segment f Climate Segment
368,0, Muhlenbergia mexicana,0,c Climate Segment f Climate Segment
369,0.0499, Muhlenbergia sobolifera,0.058419512,c Climate Segment f Climate Segment
370,0.2007, Myosotis macrosperma,0.203637073,c Climate Segment f Climate Segment
371,0, Nabalus albus,0,c Climate Segment f Climate Segment
372,0, Nabalus asper,0,c Climate Segment f Climate Segment
373,0, Nabalus racemosus,0,c Climate Segment f Climate Segment
374,0, Najas flexilis,0,c Climate Segment f Climate Segment
375,0, Nuttallanthus canadensis,0,c Climate Segment f Climate Segment
376,0, Nymphaea odorata,0,c Climate Segment f Climate Segment
377,0.0035, Obolaria virginica,0.005288136,c Climate Segment f Climate Segment
378,0, Oenothera clelandii,0,c Climate Segment f Climate Segment
379,0, Oenothera fruticosa,0,c Climate Segment f Climate Segment
380,0.0167, Oenothera laciniata,0.021892437,c Climate Segment f Climate Segment
381,0.0112, Ophioglossum vulgatum,0.015127273,c Climate Segment f Climate Segment
382,0.0076, Orbexilum pedunculatum,0.010778182,c Climate Segment f Climate Segment
383,0.2007, Orobanche riparia,0.203637073,c Climate Segment f Climate Segment
384,0.0073, Oxalis grandis,0.01037631,c Climate Segment f Climate Segment
385,1.00E-04, Packera glabella,0.000192593,c Climate Segment f Climate Segment
386,1.00E-04, Packera paupercula,0.000192593,c Climate Segment f Climate Segment
387,0, Packera plattensis,0,c Climate Segment f Climate Segment
388,0.0061, Panicum flexile,0.008811111,c Climate Segment f Climate Segment
389,0.0587, Panicum philadelphicum,0.066356522,c Climate Segment f Climate Segment
390,0, Panicum tuckermanii,0,c Climate Segment f Climate Segment
391,0, Parnassia glauca,0,c Climate Segment f Climate Segment
392,6.00E-04, Paronychia canadensis,0.00104581,c Climate Segment f Climate Segment
393,0.0327, Paronychia fastigiata,0.039853125,c Climate Segment f Climate Segment
394,0, Parthenium integrifolium,0,c Climate Segment f Climate Segment
395,0, Parthenocissus inserta,0,c Climate Segment f Climate Segment
396,0.0047, Paspalum laeve,0.006982857,c Climate Segment f Climate Segment
397,0.0528, Paspalum pubiflorum,0.060342857,c Climate Segment f Climate Segment
