,pvalues,speciesName,padj,model
235,0, Fleischmannia incarnata,0,b Climate Segment e Climate Segment
236,0.0018, Floerkea proserpinacoides,0.001823377,b Climate Segment e Climate Segment
237,0, Forestiera acuminata,0,b Climate Segment e Climate Segment
238,0, Frangula caroliniana,0,b Climate Segment e Climate Segment
239,0, Fraxinus biltmoreana,0,b Climate Segment e Climate Segment
240,0, Galactia volubilis,0,b Climate Segment e Climate Segment
241,0, Galium boreale,0,b Climate Segment e Climate Segment
242,0, Galium labradoricum,0,b Climate Segment e Climate Segment
243,0, Galium pilosum,0,b Climate Segment e Climate Segment
244,0, Gamochaeta purpurea,0,b Climate Segment e Climate Segment
245,3.00E-04, Gaultheria procumbens,0.000323875,b Climate Segment e Climate Segment
246,0, Gaylussacia baccata,0,b Climate Segment e Climate Segment
247,0, Gentiana alba,0,b Climate Segment e Climate Segment
248,0, Gentiana saponaria,0,b Climate Segment e Climate Segment
249,1.00E-04, Gentianopsis crinita,0.000113869,b Climate Segment e Climate Segment
250,2.00E-04, Gentianopsis virgata,0.00022167,b Climate Segment e Climate Segment
251,0, Geranium carolinianum,0,b Climate Segment e Climate Segment
252,1.00E-04, Geum aleppicum,0.000113869,b Climate Segment e Climate Segment
253,8.00E-04, Geum laciniatum,0.000818361,b Climate Segment e Climate Segment
254,0, Gillenia stipulata,0,b Climate Segment e Climate Segment
255,0, Glyceria septentrionalis,0,b Climate Segment e Climate Segment
256,0, Gonolobus suberosus,0,b Climate Segment e Climate Segment
257,0, Hasteola suaveolens,0,b Climate Segment e Climate Segment
258,0, Hedeoma hispida,0,b Climate Segment e Climate Segment
259,0, Helenium flexuosum,0,b Climate Segment e Climate Segment
260,0, Helianthus giganteus,0,b Climate Segment e Climate Segment
261,0, Helianthus microcephalus,0,b Climate Segment e Climate Segment
262,0, Helianthus mollis,0,b Climate Segment e Climate Segment
263,0, Helianthus occidentalis,0,b Climate Segment e Climate Segment
264,0, Helianthus strumosus,0,b Climate Segment e Climate Segment
265,0.0016, Heracleum maximum,0.001626059,b Climate Segment e Climate Segment
266,0, Hesperostipa spartea,0,b Climate Segment e Climate Segment
267,4.00E-04, Heteranthera dubia,0.000428866,b Climate Segment e Climate Segment
268,0, Heteranthera reniformis,0,b Climate Segment e Climate Segment
269,0, Heuchera richardsonii,0,b Climate Segment e Climate Segment
270,0, Heuchera villosa,0,b Climate Segment e Climate Segment
271,0, Hibiscus moscheutos,0,b Climate Segment e Climate Segment
272,0, Hieracium umbellatum,0,b Climate Segment e Climate Segment
273,1.00E-04, Hordeum jubatum,0.000113869,b Climate Segment e Climate Segment
274,0, Hordeum pusillum,0,b Climate Segment e Climate Segment
275,0, Houstonia caerulea,0,b Climate Segment e Climate Segment
276,0, Houstonia purpurea,0,b Climate Segment e Climate Segment
277,0, Hybanthus concolor,0,b Climate Segment e Climate Segment
278,0, Hydrocotyle umbellata,0,b Climate Segment e Climate Segment
279,2.00E-04, Hydrophyllum virginianum,0.00022167,b Climate Segment e Climate Segment
280,0, Hylodesmum pauciflorum,0,b Climate Segment e Climate Segment
281,0, Hymenocallis occidentalis,0,b Climate Segment e Climate Segment
282,5.00E-04, Hypericum boreale,0.00052349,b Climate Segment e Climate Segment
283,0, Hypericum drummondii,0,b Climate Segment e Climate Segment
284,0, Hypericum gentianoides,0,b Climate Segment e Climate Segment
285,0, Hypericum hypericoides,0,b Climate Segment e Climate Segment
286,7.00E-04, Hypericum kalmianum,0.000717241,b Climate Segment e Climate Segment
287,0, Hypericum majus,0,b Climate Segment e Climate Segment
288,0, Hypericum virgatum,0,b Climate Segment e Climate Segment
289,0, Ilex decidua,0,b Climate Segment e Climate Segment
290,0, Ilex mucronata,0,b Climate Segment e Climate Segment
291,0, Iodanthus pinnatifidus,0,b Climate Segment e Climate Segment
292,0, Ipomoea lacunosa,0,b Climate Segment e Climate Segment
293,0, Iresine rhizomatosa,0,b Climate Segment e Climate Segment
294,0, Iris brevicaulis,0,b Climate Segment e Climate Segment
295,0, Iris cristata,0,b Climate Segment e Climate Segment
296,0, Isotrema tomentosa,0,b Climate Segment e Climate Segment
297,0.0021, Jeffersonia diphylla,0.002116963,b Climate Segment e Climate Segment
298,0, Juncus anthelatus,0,b Climate Segment e Climate Segment
299,0, Juncus brachycarpus,0,b Climate Segment e Climate Segment
300,0, Juncus canadensis,0,b Climate Segment e Climate Segment
301,0, Juncus diffusissimus,0,b Climate Segment e Climate Segment
302,0, Juncus marginatus,0,b Climate Segment e Climate Segment
303,0, Juncus torreyi,0,b Climate Segment e Climate Segment
304,0, Koeleria macrantha,0,b Climate Segment e Climate Segment
305,0, Krigia dandelion,0,b Climate Segment e Climate Segment
306,0, Krigia virginica,0,b Climate Segment e Climate Segment
307,0, Kyllinga pumila,0,b Climate Segment e Climate Segment
308,0, Lactuca floridana,0,b Climate Segment e Climate Segment
309,0, Larix laricina,0,b Climate Segment e Climate Segment
310,0, Lathyrus palustris,0,b Climate Segment e Climate Segment
311,0, Lathyrus venosus,0,b Climate Segment e Climate Segment
312,0, Lechea mucronata,0,b Climate Segment e Climate Segment
313,0, Lechea pulchella,0,b Climate Segment e Climate Segment
314,0, Lechea tenuifolia,0,b Climate Segment e Climate Segment
315,0.0015, Lemna trisulca,0.001526917,b Climate Segment e Climate Segment
316,0, Lespedeza capitata,0,b Climate Segment e Climate Segment
317,0, Lespedeza hirta,0,b Climate Segment e Climate Segment
318,0, Lespedeza procumbens,0,b Climate Segment e Climate Segment
319,0, Lespedeza repens,0,b Climate Segment e Climate Segment
320,0, Lespedeza violacea,0,b Climate Segment e Climate Segment
321,0, Leucospora multifida,0,b Climate Segment e Climate Segment
322,0, Liatris aspera,0,b Climate Segment e Climate Segment
323,0, Liatris scariosa,0,b Climate Segment e Climate Segment
324,0, Liatris spicata,0,b Climate Segment e Climate Segment
325,0, Liatris squarrosa,0,b Climate Segment e Climate Segment
326,0, Liatris squarrulosa,0,b Climate Segment e Climate Segment
327,0, Lilium michiganense,0,b Climate Segment e Climate Segment
328,0, Lilium philadelphicum,0,b Climate Segment e Climate Segment
329,0, Linum medium,0,b Climate Segment e Climate Segment
330,0, Liquidambar styraciflua,0,b Climate Segment e Climate Segment
331,0, Lithospermum canescens,0,b Climate Segment e Climate Segment
332,0, Lithospermum caroliniense,0,b Climate Segment e Climate Segment
333,0, Lobelia cardinalis,0,b Climate Segment e Climate Segment
334,0, Lobelia kalmii,0,b Climate Segment e Climate Segment
335,0, Lobelia puberula,0,b Climate Segment e Climate Segment
336,0, Lobelia spicata,0,b Climate Segment e Climate Segment
337,0, Ludwigia decurrens,0,b Climate Segment e Climate Segment
338,0, Ludwigia sphaerocarpa,0,b Climate Segment e Climate Segment
339,0, Lupinus perennis,0,b Climate Segment e Climate Segment
340,0, Luzula echinata,0,b Climate Segment e Climate Segment
341,0, Luzula multiflora,0,b Climate Segment e Climate Segment
342,0, Lycopus uniflorus,0,b Climate Segment e Climate Segment
343,0, Lycopus virginicus,0,b Climate Segment e Climate Segment
344,0, Lysimachia arvensis,0,b Climate Segment e Climate Segment
345,3.00E-04, Lysimachia borealis,0.000323875,b Climate Segment e Climate Segment
346,0, Lysimachia minima,0,b Climate Segment e Climate Segment
347,0, Lysimachia quadrifolia,0,b Climate Segment e Climate Segment
348,0, Lysimachia terrestris,0,b Climate Segment e Climate Segment
349,0, Lysimachia thyrsiflora,0,b Climate Segment e Climate Segment
350,0, Lythrum alatum,0,b Climate Segment e Climate Segment
351,0, Maianthemum canadense,0,b Climate Segment e Climate Segment
352,0, Maianthemum stellatum,0,b Climate Segment e Climate Segment
353,0, Manfreda virginica,0,b Climate Segment e Climate Segment
354,0, Matelea obliqua,0,b Climate Segment e Climate Segment
355,7.00E-04, Melampyrum lineare,0.000717241,b Climate Segment e Climate Segment
356,0, Melica mutica,0,b Climate Segment e Climate Segment
357,0, Melothria pendula,0,b Climate Segment e Climate Segment
358,0, Mentha canadensis,0,b Climate Segment e Climate Segment
359,0, Menyanthes trifoliata,0,b Climate Segment e Climate Segment
360,0, Micranthes pensylvanica,0,b Climate Segment e Climate Segment
361,0, Micranthes virginiensis,0,b Climate Segment e Climate Segment
362,0, Mimulus alatus,0,b Climate Segment e Climate Segment
363,1.00E-04, Monarda clinopodia,0.000113869,b Climate Segment e Climate Segment
364,0, Monarda punctata,0,b Climate Segment e Climate Segment
365,0, Morus rubra,0,b Climate Segment e Climate Segment
366,0, Muhlenbergia bushii,0,b Climate Segment e Climate Segment
367,0, Muhlenbergia glomerata,0,b Climate Segment e Climate Segment
368,0, Muhlenbergia mexicana,0,b Climate Segment e Climate Segment
369,0, Muhlenbergia sobolifera,0,b Climate Segment e Climate Segment
370,0, Myosotis macrosperma,0,b Climate Segment e Climate Segment
371,2.00E-04, Nabalus albus,0.00022167,b Climate Segment e Climate Segment
372,0, Nabalus asper,0,b Climate Segment e Climate Segment
373,0, Nabalus racemosus,0,b Climate Segment e Climate Segment
374,0, Najas flexilis,0,b Climate Segment e Climate Segment
375,0, Nuttallanthus canadensis,0,b Climate Segment e Climate Segment
376,0, Nymphaea odorata,0,b Climate Segment e Climate Segment
377,0, Obolaria virginica,0,b Climate Segment e Climate Segment
378,0, Oenothera clelandii,0,b Climate Segment e Climate Segment
379,0, Oenothera fruticosa,0,b Climate Segment e Climate Segment
380,0, Oenothera laciniata,0,b Climate Segment e Climate Segment
381,0, Ophioglossum vulgatum,0,b Climate Segment e Climate Segment
382,0, Orbexilum pedunculatum,0,b Climate Segment e Climate Segment
383,0, Orobanche riparia,0,b Climate Segment e Climate Segment
384,0, Oxalis grandis,0,b Climate Segment e Climate Segment
385,0, Packera glabella,0,b Climate Segment e Climate Segment
386,7.00E-04, Packera paupercula,0.000717241,b Climate Segment e Climate Segment
387,0, Packera plattensis,0,b Climate Segment e Climate Segment
388,0, Panicum flexile,0,b Climate Segment e Climate Segment
389,0, Panicum philadelphicum,0,b Climate Segment e Climate Segment
390,3.00E-04, Panicum tuckermanii,0.000323875,b Climate Segment e Climate Segment
391,3.00E-04, Parnassia glauca,0.000323875,b Climate Segment e Climate Segment
392,0, Paronychia canadensis,0,b Climate Segment e Climate Segment
393,0, Paronychia fastigiata,0,b Climate Segment e Climate Segment
394,2.00E-04, Parthenium integrifolium,0.00022167,b Climate Segment e Climate Segment
395,0, Parthenocissus inserta,0,b Climate Segment e Climate Segment
396,0, Paspalum laeve,0,b Climate Segment e Climate Segment
397,0, Paspalum pubiflorum,0,b Climate Segment e Climate Segment
398,0, Paspalum repens,0,b Climate Segment e Climate Segment
399,0, Passiflora incarnata,0,b Climate Segment e Climate Segment
400,0, Passiflora lutea,0,b Climate Segment e Climate Segment
401,0, Pedicularis lanceolata,0,b Climate Segment e Climate Segment
402,0, Peltandra virginica,0,b Climate Segment e Climate Segment
403,0, Penstemon alluviorum,0,b Climate Segment e Climate Segment
404,0, Penstemon calycosus,0,b Climate Segment e Climate Segment
405,1.00E-04, Penstemon deamii,0.000113869,b Climate Segment e Climate Segment
406,0, Penstemon hirsutus,0,b Climate Segment e Climate Segment
407,0, Persicaria amphibia,0,b Climate Segment e Climate Segment
408,0, Phacelia bipinnatifida,0,b Climate Segment e Climate Segment
409,0, Phaseolus polystachios,0,b Climate Segment e Climate Segment
410,0, Phlox amplifolia,0,b Climate Segment e Climate Segment
411,0, Phlox glaberrima,0,b Climate Segment e Climate Segment
412,0, Phlox pilosa,0,b Climate Segment e Climate Segment
413,0, Phoradendron leucarpum,0,b Climate Segment e Climate Segment
414,0, Phragmites australis,0,b Climate Segment e Climate Segment
415,0, Phyllanthus caroliniensis,0,b Climate Segment e Climate Segment
416,0, Physalis virginiana,0,b Climate Segment e Climate Segment
417,0, Planodes virginicum,0,b Climate Segment e Climate Segment
418,1.00E-04, Plantago elongata,0.000113869,b Climate Segment e Climate Segment
419,0, Plantago virginica,0,b Climate Segment e Climate Segment
420,0, Platanthera ciliaris,0,b Climate Segment e Climate Segment
421,0, Platanthera peramoena,0,b Climate Segment e Climate Segment
422,0, Pluchea camphorata,0,b Climate Segment e Climate Segment
423,0, Poa autumnalis,0,b Climate Segment e Climate Segment
424,0, Poa chapmaniana,0,b Climate Segment e Climate Segment
425,0, Poa palustris,0,b Climate Segment e Climate Segment
426,5.00E-04, Poa saltuensis,0.00052349,b Climate Segment e Climate Segment
427,1.00E-04, Pogonia ophioglossoides,0.000113869,b Climate Segment e Climate Segment
428,0, Polygala ambigua,0,b Climate Segment e Climate Segment
429,0, Polygala cruciata,0,b Climate Segment e Climate Segment
430,0, Polygala polygama,0,b Climate Segment e Climate Segment
431,0, Polygala verticillata,0,b Climate Segment e Climate Segment
